Timestamp,Date,Hour,Commodity,Spot_LTP,Futures_LTP,Futures_Basis,Basis_Yield_Pct,Volume,Open_Interest,ATM_Strike,ATM_Call_IV_Pct,ATM_Put_IV_Pct,Total_Call_OI,Total_Put_OI,Put_Call_Ratio_PCR,Unit,Dhan_Source
2025-09-25 18:00,2025-09-25,18,Cotton,52084.04,52324.19,240.15,0.4611,2072,78959,52000,14.38,14.88,40846,38113,0.9331,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-25 19:00,2025-09-25,19,Cotton,52249.6,52527.85,278.26,0.5326,3484,79282,52000,14.65,15.15,40398,38884,0.9625,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-25 20:00,2025-09-25,20,Cotton,52282.05,52411.17,129.13,0.247,9177,79923,52500,14.65,15.15,41343,38580,0.9332,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-25 21:00,2025-09-25,21,Cotton,52208.15,52436.2,228.05,0.4368,12011,79474,52000,13.84,14.34,42260,37214,0.8806,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-25 22:00,2025-09-25,22,Cotton,52099.87,52357.63,257.76,0.4947,5416,77273,52000,14.34,14.84,39917,37356,0.9358,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-25 23:00,2025-09-25,23,Cotton,52074.79,52432.98,358.19,0.6878,2601,80559,52000,14.47,14.97,42134,38425,0.912,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 09:00,2025-09-26,9,Cotton,52041.16,52228.98,187.82,0.3609,7876,80747,52000,14.39,14.89,41648,39099,0.9388,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 10:00,2025-09-26,10,Cotton,52021.45,52356.05,334.59,0.6432,2428,80269,52000,13.67,14.17,42726,37543,0.8787,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 11:00,2025-09-26,11,Cotton,52091.49,52272.37,180.88,0.3472,7100,79028,52000,14.44,14.94,41114,37914,0.9222,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 12:00,2025-09-26,12,Cotton,52155.88,52489.6,333.71,0.6398,1277,79471,52000,14.69,15.19,41461,38010,0.9168,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 13:00,2025-09-26,13,Cotton,52324.35,52648.7,324.34,0.6199,2315,79222,52500,13.98,14.48,41506,37716,0.9087,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 14:00,2025-09-26,14,Cotton,52379.53,52747.15,367.61,0.7018,2781,80141,52500,14.5,15.0,42585,37556,0.8819,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 15:00,2025-09-26,15,Cotton,52524.89,52725.61,200.72,0.3821,3629,78834,52500,14.53,15.03,41965,36869,0.8786,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 16:00,2025-09-26,16,Cotton,52326.17,52656.99,330.82,0.6322,1118,80783,52500,14.59,15.09,42143,38640,0.9169,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 17:00,2025-09-26,17,Cotton,52329.14,52744.3,415.16,0.7934,2158,79249,52500,14.42,14.92,41187,38062,0.9241,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 18:00,2025-09-26,18,Cotton,52344.13,52440.28,96.16,0.1837,12387,80351,52500,14.43,14.93,42220,38131,0.9032,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 19:00,2025-09-26,19,Cotton,52131.94,52402.86,270.92,0.5197,1563,79791,52000,14.62,15.12,40448,39343,0.9727,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 20:00,2025-09-26,20,Cotton,52056.73,52490.39,433.65,0.833,5747,79030,52000,14.1,14.6,42075,36955,0.8783,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 21:00,2025-09-26,21,Cotton,52131.8,52570.81,439.02,0.8421,9829,79744,52000,14.86,15.36,41961,37783,0.9004,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 22:00,2025-09-26,22,Cotton,52151.99,52191.1,39.11,0.075,3792,80484,52000,14.31,14.81,42544,37940,0.8918,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-26 23:00,2025-09-26,23,Cotton,52045.06,52236.78,191.72,0.3684,1480,80495,52000,14.39,14.89,41833,38662,0.9242,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 09:00,2025-09-29,9,Cotton,52095.42,52292.72,197.31,0.3787,4747,80118,52000,14.85,15.35,41997,38121,0.9077,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 10:00,2025-09-29,10,Cotton,52263.29,52557.66,294.36,0.5632,4635,79180,52500,14.91,15.41,42010,37170,0.8848,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 11:00,2025-09-29,11,Cotton,52171.37,52405.02,233.65,0.4479,6157,79220,52000,14.41,14.91,41173,38047,0.9241,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 12:00,2025-09-29,12,Cotton,52413.82,52577.82,164.0,0.3129,14390,79510,52500,14.71,15.21,41206,38304,0.9296,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 13:00,2025-09-29,13,Cotton,52356.21,52670.8,314.6,0.6009,1932,77352,52500,14.42,14.92,40095,37257,0.9292,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 14:00,2025-09-29,14,Cotton,52231.4,52589.99,358.59,0.6865,5706,80747,52000,14.45,14.95,42798,37949,0.8867,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 15:00,2025-09-29,15,Cotton,52427.86,52608.53,180.67,0.3446,8702,78706,52500,14.52,15.02,41297,37409,0.9059,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 16:00,2025-09-29,16,Cotton,52483.71,52848.35,364.64,0.6948,14456,78489,52500,14.3,14.8,40393,38096,0.9431,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 17:00,2025-09-29,17,Cotton,52538.69,52857.53,318.84,0.6069,5165,79983,52500,14.34,14.84,41300,38683,0.9366,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 18:00,2025-09-29,18,Cotton,52423.17,52586.22,163.05,0.311,12444,78015,52500,14.84,15.34,40717,37298,0.916,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 19:00,2025-09-29,19,Cotton,52299.55,52723.77,424.22,0.8111,6889,79343,52500,14.02,14.52,41879,37464,0.8946,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 20:00,2025-09-29,20,Cotton,52443.21,52791.88,348.67,0.6648,5419,81145,52500,14.35,14.85,43158,37987,0.8802,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 21:00,2025-09-29,21,Cotton,52424.75,52561.84,137.09,0.2615,7208,79096,52500,14.72,15.22,41039,38057,0.9273,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 22:00,2025-09-29,22,Cotton,52257.6,52490.31,232.71,0.4453,3679,78646,52500,13.76,14.26,41622,37024,0.8895,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-29 23:00,2025-09-29,23,Cotton,52223.29,52440.25,216.96,0.4154,14414,80502,52000,13.9,14.4,42082,38420,0.913,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 09:00,2025-09-30,9,Cotton,52413.28,52556.2,142.92,0.2727,11359,80107,52500,14.14,14.64,41340,38767,0.9378,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 10:00,2025-09-30,10,Cotton,52496.69,52749.48,252.8,0.4816,9687,79621,52500,14.29,14.79,42206,37415,0.8865,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 11:00,2025-09-30,11,Cotton,52259.99,52346.85,86.86,0.1662,5122,78182,52500,14.27,14.77,41004,37178,0.9067,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 12:00,2025-09-30,12,Cotton,52256.92,52557.42,300.51,0.5751,12185,80032,52500,14.54,15.04,41480,38552,0.9294,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 13:00,2025-09-30,13,Cotton,52278.57,52454.79,176.22,0.3371,5128,80510,52500,14.89,15.39,42181,38329,0.9087,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 14:00,2025-09-30,14,Cotton,52133.39,52321.63,188.24,0.3611,3910,80091,52000,13.87,14.37,41017,39074,0.9526,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 15:00,2025-09-30,15,Cotton,52011.22,52053.32,42.1,0.0809,14616,78432,52000,14.41,14.91,40227,38205,0.9497,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 16:00,2025-09-30,16,Cotton,51879.66,52023.98,144.32,0.2782,10844,79190,52000,14.35,14.85,41039,38151,0.9296,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 17:00,2025-09-30,17,Cotton,51612.83,51752.74,139.91,0.2711,2672,79096,51500,14.54,15.04,40991,38105,0.9296,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 18:00,2025-09-30,18,Cotton,51437.7,51567.69,129.99,0.2527,3339,79966,51500,14.49,14.99,41797,38169,0.9132,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 19:00,2025-09-30,19,Cotton,51538.9,51848.26,309.35,0.6002,3708,79808,51500,14.5,15.0,41410,38398,0.9273,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 20:00,2025-09-30,20,Cotton,51630.81,51772.38,141.57,0.2742,11203,80862,51500,14.92,15.42,42743,38119,0.8918,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 21:00,2025-09-30,21,Cotton,51690.84,51876.19,185.35,0.3586,3669,78103,51500,14.42,14.92,40589,37514,0.9242,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 22:00,2025-09-30,22,Cotton,51744.82,52029.25,284.43,0.5497,8119,80022,51500,14.28,14.78,41672,38350,0.9203,INR/bale,Dhan API v2 (Client 1112620458)
2025-09-30 23:00,2025-09-30,23,Cotton,51598.56,51768.29,169.73,0.3289,13142,80040,51500,14.39,14.89,41925,38115,0.9091,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 09:00,2025-10-01,9,Cotton,51610.04,51897.57,287.53,0.5571,10679,80646,51500,14.25,14.75,42204,38442,0.9109,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 10:00,2025-10-01,10,Cotton,51647.13,51926.2,279.07,0.5403,9776,78043,51500,13.86,14.36,40346,37697,0.9343,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 11:00,2025-10-01,11,Cotton,51704.73,52025.98,321.24,0.6213,13164,79533,51500,14.38,14.88,40516,39017,0.963,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 12:00,2025-10-01,12,Cotton,51788.06,51978.98,190.92,0.3687,5539,78571,52000,14.97,15.47,40800,37771,0.9258,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 13:00,2025-10-01,13,Cotton,51827.26,52067.66,240.4,0.4639,5936,78696,52000,14.3,14.8,41399,37297,0.9009,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 14:00,2025-10-01,14,Cotton,52087.47,52405.75,318.29,0.6111,3801,78605,52000,14.68,15.18,41030,37575,0.9158,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 15:00,2025-10-01,15,Cotton,52258.05,52536.73,278.68,0.5333,7340,78267,52500,13.68,14.18,40382,37885,0.9382,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 16:00,2025-10-01,16,Cotton,52166.95,52451.53,284.58,0.5455,3843,80693,52000,14.44,14.94,42129,38564,0.9154,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 17:00,2025-10-01,17,Cotton,52022.37,52150.49,128.12,0.2463,9841,78188,52000,14.33,14.83,40705,37483,0.9208,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 18:00,2025-10-01,18,Cotton,52134.56,52403.57,269.01,0.516,11837,79839,52000,13.97,14.47,42200,37639,0.8919,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 19:00,2025-10-01,19,Cotton,52200.2,52517.33,317.13,0.6075,12943,79318,52000,14.52,15.02,41133,38185,0.9283,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 20:00,2025-10-01,20,Cotton,52525.65,52781.94,256.29,0.4879,8425,79422,52500,14.27,14.77,41786,37636,0.9007,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 21:00,2025-10-01,21,Cotton,52457.17,52661.04,203.86,0.3886,11525,80189,52500,14.66,15.16,42130,38059,0.9034,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 22:00,2025-10-01,22,Cotton,52523.99,52725.24,201.25,0.3832,11844,80066,52500,13.96,14.46,41390,38676,0.9344,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-01 23:00,2025-10-01,23,Cotton,52672.61,52786.24,113.63,0.2157,11149,79640,52500,14.1,14.6,41940,37700,0.8989,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 09:00,2025-10-02,9,Cotton,52874.33,53208.53,334.2,0.6321,979,77699,53000,14.62,15.12,40123,37576,0.9365,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 10:00,2025-10-02,10,Cotton,52970.23,53312.14,341.91,0.6455,543,80186,53000,15.17,15.67,41137,39049,0.9492,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 11:00,2025-10-02,11,Cotton,52927.1,53154.46,227.36,0.4296,6837,78676,53000,14.4,14.9,40829,37847,0.927,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 12:00,2025-10-02,12,Cotton,53096.78,53295.32,198.55,0.3739,11349,79223,53000,14.85,15.35,41599,37624,0.9044,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 13:00,2025-10-02,13,Cotton,53219.13,53477.96,258.83,0.4864,5660,79145,53000,14.39,14.89,42078,37067,0.8809,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 14:00,2025-10-02,14,Cotton,53358.71,53597.03,238.32,0.4466,7999,80101,53500,13.83,14.33,42164,37937,0.8997,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 15:00,2025-10-02,15,Cotton,53390.03,53490.04,100.02,0.1873,13204,79022,53500,14.56,15.06,41492,37530,0.9045,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 16:00,2025-10-02,16,Cotton,53400.12,53552.68,152.56,0.2857,4204,79625,53500,14.56,15.06,42068,37557,0.8928,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 17:00,2025-10-02,17,Cotton,53294.31,53519.03,224.71,0.4216,10079,79050,53500,14.21,14.71,41691,37359,0.8961,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 18:00,2025-10-02,18,Cotton,53276.5,53396.39,119.89,0.225,5444,79330,53500,14.18,14.68,41190,38140,0.926,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 19:00,2025-10-02,19,Cotton,53353.46,53688.14,334.68,0.6273,13474,78685,53500,14.63,15.13,40853,37832,0.9261,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 20:00,2025-10-02,20,Cotton,53523.55,53892.16,368.61,0.6887,6839,79543,53500,14.19,14.69,41699,37844,0.9076,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 21:00,2025-10-02,21,Cotton,53622.16,53819.08,196.92,0.3672,5606,79594,53500,14.1,14.6,41581,38013,0.9142,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 22:00,2025-10-02,22,Cotton,53483.53,53665.24,181.71,0.3397,5881,80047,53500,14.3,14.8,41912,38135,0.9099,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-02 23:00,2025-10-02,23,Cotton,53552.43,53761.57,209.13,0.3905,14593,79072,53500,14.54,15.04,41001,38071,0.9285,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 09:00,2025-10-03,9,Cotton,53640.84,53902.79,261.94,0.4883,14652,78853,53500,14.01,14.51,41372,37481,0.906,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 10:00,2025-10-03,10,Cotton,53844.79,53995.55,150.76,0.28,7082,80062,54000,14.66,15.16,41816,38246,0.9146,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 11:00,2025-10-03,11,Cotton,53920.4,54199.32,278.92,0.5173,6819,79688,54000,14.53,15.03,41431,38257,0.9234,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 12:00,2025-10-03,12,Cotton,53847.13,53937.15,90.02,0.1672,6132,80351,54000,14.05,14.55,42203,38148,0.9039,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 13:00,2025-10-03,13,Cotton,54095.14,54290.23,195.09,0.3606,1463,78674,54000,14.23,14.73,41538,37136,0.894,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 14:00,2025-10-03,14,Cotton,54160.67,54402.37,241.69,0.4462,14066,80222,54000,14.44,14.94,41665,38557,0.9254,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 15:00,2025-10-03,15,Cotton,53797.9,53993.83,195.93,0.3642,3443,79837,54000,14.78,15.28,41337,38500,0.9314,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 16:00,2025-10-03,16,Cotton,53737.73,54064.08,326.35,0.6073,1268,80762,53500,14.01,14.51,42004,38758,0.9227,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 17:00,2025-10-03,17,Cotton,53860.89,54018.63,157.74,0.2929,12209,80614,54000,14.42,14.92,42517,38097,0.896,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 18:00,2025-10-03,18,Cotton,53876.49,54026.0,149.51,0.2775,13660,79935,54000,14.67,15.17,41232,38703,0.9387,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 19:00,2025-10-03,19,Cotton,53891.3,53950.74,59.44,0.1103,7483,78505,54000,14.23,14.73,40681,37824,0.9298,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 20:00,2025-10-03,20,Cotton,53958.52,54130.53,172.01,0.3188,2369,78538,54000,14.07,14.57,40670,37868,0.9311,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 21:00,2025-10-03,21,Cotton,53784.47,54006.81,222.34,0.4134,4396,79818,54000,14.86,15.36,41867,37951,0.9065,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 22:00,2025-10-03,22,Cotton,53953.42,54251.61,298.19,0.5527,7410,80529,54000,13.98,14.48,42679,37850,0.8869,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-03 23:00,2025-10-03,23,Cotton,53822.39,53869.11,46.72,0.0868,14060,79432,54000,14.22,14.72,41452,37980,0.9162,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 09:00,2025-10-06,9,Cotton,53709.33,53825.52,116.18,0.2163,4033,77927,53500,13.9,14.4,40349,37578,0.9313,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 10:00,2025-10-06,10,Cotton,53896.18,53938.47,42.29,0.0785,10784,78740,54000,14.56,15.06,40859,37881,0.9271,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 11:00,2025-10-06,11,Cotton,54154.71,54425.34,270.63,0.4997,8497,80817,54000,14.36,14.86,42305,38512,0.9103,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 12:00,2025-10-06,12,Cotton,53968.26,54261.65,293.39,0.5436,1961,78990,54000,14.35,14.85,41567,37423,0.9003,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 13:00,2025-10-06,13,Cotton,54366.75,54674.39,307.65,0.5659,996,79809,54500,14.17,14.67,41656,38153,0.9159,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 14:00,2025-10-06,14,Cotton,54266.53,54389.61,123.08,0.2268,7499,79707,54500,14.12,14.62,42027,37680,0.8966,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 15:00,2025-10-06,15,Cotton,54368.11,54488.48,120.37,0.2214,9485,78741,54500,14.47,14.97,41071,37670,0.9172,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 16:00,2025-10-06,16,Cotton,54517.04,54743.08,226.04,0.4146,1265,80480,54500,14.89,15.39,42032,38448,0.9147,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 17:00,2025-10-06,17,Cotton,54593.27,54759.43,166.15,0.3044,2895,78945,54500,13.97,14.47,41191,37754,0.9166,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 18:00,2025-10-06,18,Cotton,54443.16,54801.36,358.21,0.6579,11613,80050,54500,14.6,15.1,41921,38129,0.9095,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 19:00,2025-10-06,19,Cotton,54446.61,54520.67,74.06,0.136,12173,77852,54500,14.09,14.59,40668,37184,0.9143,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 20:00,2025-10-06,20,Cotton,54648.98,54746.6,97.63,0.1786,14625,79669,54500,14.34,14.84,41165,38504,0.9354,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 21:00,2025-10-06,21,Cotton,54526.61,54669.85,143.25,0.2627,9642,81542,54500,14.37,14.87,42579,38963,0.9151,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 22:00,2025-10-06,22,Cotton,54767.72,54924.28,156.56,0.2859,8174,78810,55000,13.75,14.25,41142,37668,0.9156,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-06 23:00,2025-10-06,23,Cotton,54925.54,55141.59,216.04,0.3933,1107,79545,55000,13.86,14.36,41636,37909,0.9105,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 09:00,2025-10-07,9,Cotton,55034.05,55408.56,374.51,0.6805,9556,81007,55000,14.72,15.22,42436,38571,0.9089,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 10:00,2025-10-07,10,Cotton,54807.55,54923.39,115.84,0.2113,3628,81109,55000,14.74,15.24,41861,39248,0.9376,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 11:00,2025-10-07,11,Cotton,54808.13,55015.82,207.68,0.3789,14117,78722,55000,14.02,14.52,40548,38174,0.9415,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 12:00,2025-10-07,12,Cotton,54853.7,55128.83,275.14,0.5016,7702,79070,55000,14.61,15.11,41552,37518,0.9029,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 13:00,2025-10-07,13,Cotton,54830.7,54791.67,-39.03,-0.0712,2405,78737,55000,14.29,14.79,41562,37175,0.8944,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 14:00,2025-10-07,14,Cotton,55003.36,55123.77,120.41,0.2189,5792,79079,55000,14.69,15.19,41203,37876,0.9193,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 15:00,2025-10-07,15,Cotton,54940.01,55126.93,186.93,0.3402,12156,79053,55000,14.42,14.92,42127,36926,0.8765,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 16:00,2025-10-07,16,Cotton,54983.72,55230.41,246.69,0.4487,11243,77917,55000,14.34,14.84,40105,37812,0.9428,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 17:00,2025-10-07,17,Cotton,55119.3,55209.5,90.2,0.1636,2062,77969,55000,14.52,15.02,39988,37981,0.9498,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 18:00,2025-10-07,18,Cotton,55144.15,55373.55,229.41,0.416,7421,79815,55000,14.4,14.9,41985,37830,0.901,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 19:00,2025-10-07,19,Cotton,55341.29,55578.89,237.6,0.4293,7538,79156,55500,14.28,14.78,41303,37853,0.9165,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 20:00,2025-10-07,20,Cotton,55354.96,55569.84,214.88,0.3882,2883,79788,55500,14.26,14.76,41416,38372,0.9265,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 21:00,2025-10-07,21,Cotton,55275.34,55522.51,247.17,0.4472,3359,79561,55500,14.38,14.88,41864,37697,0.9005,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 22:00,2025-10-07,22,Cotton,55166.65,55241.83,75.18,0.1363,2213,79429,55000,14.31,14.81,41675,37754,0.9059,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-07 23:00,2025-10-07,23,Cotton,55296.89,55460.88,163.99,0.2966,7850,79228,55500,14.25,14.75,41135,38093,0.926,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 09:00,2025-10-08,9,Cotton,55340.38,55470.1,129.72,0.2344,2178,80202,55500,14.32,14.82,42056,38146,0.907,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 10:00,2025-10-08,10,Cotton,55368.31,55544.01,175.7,0.3173,10964,79072,55500,13.88,14.38,41501,37571,0.9053,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 11:00,2025-10-08,11,Cotton,55341.17,55562.18,221.01,0.3994,6179,79913,55500,14.56,15.06,42011,37902,0.9022,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 12:00,2025-10-08,12,Cotton,55361.05,55467.11,106.06,0.1916,14171,81502,55500,14.25,14.75,42794,38708,0.9045,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 13:00,2025-10-08,13,Cotton,55291.97,55399.06,107.09,0.1937,1734,79441,55500,14.3,14.8,40710,38731,0.9514,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 14:00,2025-10-08,14,Cotton,55330.86,55453.07,122.21,0.2209,2590,80032,55500,14.79,15.29,42112,37920,0.9005,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 15:00,2025-10-08,15,Cotton,55378.65,55467.26,88.61,0.16,4958,81473,55500,14.15,14.65,42610,38863,0.9121,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 16:00,2025-10-08,16,Cotton,55341.5,55466.75,125.25,0.2263,1332,80404,55500,15.1,15.6,41742,38662,0.9262,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 17:00,2025-10-08,17,Cotton,55311.48,55392.47,80.99,0.1464,3650,80238,55500,14.45,14.95,40635,39603,0.9746,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 18:00,2025-10-08,18,Cotton,55024.15,55210.69,186.53,0.339,6476,78232,55000,13.71,14.21,40122,38110,0.9499,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 19:00,2025-10-08,19,Cotton,55089.58,55290.51,200.93,0.3647,821,77881,55000,14.75,15.25,41360,36521,0.883,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 20:00,2025-10-08,20,Cotton,55229.5,55412.27,182.77,0.3309,12350,78231,55000,14.46,14.96,40168,38063,0.9476,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 21:00,2025-10-08,21,Cotton,55187.38,55313.16,125.79,0.2279,1588,78964,55000,14.7,15.2,41338,37626,0.9102,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 22:00,2025-10-08,22,Cotton,55029.79,55181.3,151.51,0.2753,6583,81096,55000,14.76,15.26,41522,39574,0.9531,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-08 23:00,2025-10-08,23,Cotton,55080.48,55341.25,260.77,0.4734,9900,79221,55000,14.34,14.84,41270,37951,0.9196,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-09 09:00,2025-10-09,9,Cotton,55069.46,55359.86,290.4,0.5273,3325,79706,55000,14.31,14.81,40827,38879,0.9523,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-09 10:00,2025-10-09,10,Cotton,54887.53,55177.41,289.88,0.5281,2668,78561,55000,14.36,14.86,41138,37423,0.9097,INR/bale,Dhan API v2 (Client 1112620458)
2025-10-09 11:00,2025-10-09,11,Cotton,54888.18,55101.8,213.63,0.3892,8343,79470,55000,14.34,14.84,41826,37644,0.9,INR/bale,Dhan API v2 (Client 1112620458)
