Timestamp,Date,Hour,Commodity,Spot_LTP,Futures_LTP,Futures_Basis,Basis_Yield_Pct,Basis_Diff_d1,Volume,Open_Interest,ATM_Strike,ATM_Call_IV_Pct,ATM_Put_IV_Pct,Put_Call_Ratio_PCR,Unit,Dhan_Source
2025-09-23 12:00,2025-09-23,12,Crude,6291.95,6292.63,0.68,0.0109,-6.81,5948,79831,6300,21.68,22.18,0.9149,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 13:00,2025-09-23,13,Crude,6290.82,6279.18,-11.64,-0.185,-12.32,5412,79462,6300,21.21,21.71,0.894,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 14:00,2025-09-23,14,Crude,6321.9,6329.76,7.86,0.1243,19.5,3484,80321,6300,21.73,22.23,0.9292,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 15:00,2025-09-23,15,Crude,6329.96,6342.21,12.25,0.1936,4.39,12474,79846,6300,21.86,22.36,0.9347,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 16:00,2025-09-23,16,Crude,6326.16,6324.86,-1.3,-0.0206,-13.55,9585,79916,6300,21.84,22.34,0.9208,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 17:00,2025-09-23,17,Crude,6300.4,6286.81,-13.59,-0.2157,-12.29,11261,79015,6300,21.31,21.81,0.9572,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 18:00,2025-09-23,18,Crude,6335.71,6346.92,11.21,0.177,24.8,14785,79684,6300,21.23,21.73,0.9092,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 19:00,2025-09-23,19,Crude,6342.73,6348.31,5.58,0.0879,-5.63,8951,80134,6300,21.64,22.14,0.9022,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 20:00,2025-09-23,20,Crude,6341.93,6348.21,6.28,0.099,0.7,13083,79736,6300,21.69,22.19,0.8761,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 21:00,2025-09-23,21,Crude,6320.53,6322.74,2.21,0.0349,-4.07,11129,79648,6300,21.72,22.22,0.8881,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 22:00,2025-09-23,22,Crude,6316.24,6331.14,14.9,0.2359,12.69,14368,80196,6300,21.61,22.11,0.9044,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-23 23:00,2025-09-23,23,Crude,6319.93,6311.83,-8.1,-0.1282,-23.0,10148,78617,6300,21.61,22.11,0.931,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 09:00,2025-09-24,9,Crude,6355.69,6350.3,-5.38,-0.0847,2.72,940,80452,6400,21.7,22.2,0.91,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 10:00,2025-09-24,10,Crude,6373.93,6381.3,7.37,0.1156,12.75,11140,79067,6400,21.62,22.12,0.9123,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 11:00,2025-09-24,11,Crude,6375.15,6389.0,13.86,0.2173,6.49,5834,78820,6400,22.13,22.63,0.9025,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 12:00,2025-09-24,12,Crude,6352.38,6353.89,1.51,0.0238,-12.35,6343,80119,6400,21.61,22.11,0.9452,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 13:00,2025-09-24,13,Crude,6322.92,6321.65,-1.27,-0.0201,-2.78,2938,80074,6300,21.9,22.4,0.9363,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 14:00,2025-09-24,14,Crude,6277.44,6279.22,1.78,0.0284,3.05,9824,80624,6300,21.32,21.82,0.8776,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 15:00,2025-09-24,15,Crude,6259.76,6251.13,-8.63,-0.1379,-10.41,3186,79660,6300,21.91,22.41,0.9268,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 16:00,2025-09-24,16,Crude,6264.39,6259.45,-4.94,-0.0789,3.69,12828,79377,6300,21.7,22.2,0.9119,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 17:00,2025-09-24,17,Crude,6272.54,6280.88,8.34,0.1329,13.28,7455,81723,6300,21.89,22.39,0.8877,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 18:00,2025-09-24,18,Crude,6311.74,6315.4,3.66,0.058,-4.68,4390,80103,6300,21.49,21.99,0.903,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 19:00,2025-09-24,19,Crude,6295.87,6290.12,-5.74,-0.0912,-9.4,7928,79248,6300,21.56,22.06,0.9314,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 20:00,2025-09-24,20,Crude,6275.91,6272.66,-3.25,-0.0518,2.49,5768,78763,6300,21.35,21.85,0.9137,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 21:00,2025-09-24,21,Crude,6292.13,6286.3,-5.83,-0.0926,-2.58,11864,80958,6300,21.82,22.32,0.9352,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 22:00,2025-09-24,22,Crude,6297.68,6311.82,14.13,0.2244,19.96,10291,79292,6300,21.17,21.67,0.8811,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-24 23:00,2025-09-24,23,Crude,6298.31,6302.71,4.4,0.0699,-9.73,5949,80618,6300,21.59,22.09,0.9376,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 09:00,2025-09-25,9,Crude,6323.47,6360.6,37.13,0.5872,32.73,13041,79417,6300,21.79,22.29,0.9249,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 10:00,2025-09-25,10,Crude,6313.87,6333.19,19.32,0.306,-17.81,13874,80368,6300,21.78,22.28,0.9713,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 11:00,2025-09-25,11,Crude,6316.48,6351.29,34.81,0.5511,15.49,3841,79970,6300,21.23,21.73,0.8692,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 12:00,2025-09-25,12,Crude,6320.28,6342.97,22.69,0.3589,-12.12,3303,78449,6300,21.87,22.37,0.9042,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 13:00,2025-09-25,13,Crude,6304.02,6325.56,21.54,0.3417,-1.15,7526,80351,6300,21.59,22.09,0.9268,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 14:00,2025-09-25,14,Crude,6308.07,6327.86,19.79,0.3137,-1.75,13734,79718,6300,21.6,22.1,0.9319,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 15:00,2025-09-25,15,Crude,6324.58,6352.23,27.65,0.4371,7.86,4860,80854,6300,21.25,21.75,0.9191,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 16:00,2025-09-25,16,Crude,6317.02,6333.42,16.39,0.2595,-11.26,8722,79790,6300,21.71,22.21,0.9227,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 17:00,2025-09-25,17,Crude,6318.49,6349.79,31.3,0.4954,14.91,8745,79782,6300,21.62,22.12,0.9248,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 18:00,2025-09-25,18,Crude,6318.47,6339.9,21.43,0.3392,-9.87,5984,79868,6300,21.71,22.21,0.916,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 19:00,2025-09-25,19,Crude,6321.39,6336.44,15.05,0.238,-6.38,4044,78380,6300,21.82,22.32,0.9271,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 20:00,2025-09-25,20,Crude,6321.6,6337.22,15.62,0.2471,0.57,9098,79714,6300,22.18,22.68,0.9301,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 21:00,2025-09-25,21,Crude,6304.2,6327.82,23.63,0.3748,8.01,9704,78830,6300,21.39,21.89,0.8544,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 22:00,2025-09-25,22,Crude,6314.01,6332.75,18.74,0.2968,-4.89,13501,78423,6300,21.69,22.19,0.8954,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-25 23:00,2025-09-25,23,Crude,6324.51,6354.44,29.93,0.4733,11.19,6711,79871,6300,21.2,21.7,0.9185,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 09:00,2025-09-26,9,Crude,6348.02,6376.06,28.04,0.4418,-1.89,6992,79996,6300,21.83,22.33,0.9467,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 10:00,2025-09-26,10,Crude,6381.43,6423.03,41.6,0.6518,13.56,782,79762,6400,21.57,22.07,0.9161,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 11:00,2025-09-26,11,Crude,6419.03,6440.76,21.73,0.3386,-19.87,13283,80347,6400,21.36,21.86,0.8931,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 12:00,2025-09-26,12,Crude,6455.83,6485.29,29.46,0.4563,7.73,12854,79871,6500,21.5,22.0,0.9411,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 13:00,2025-09-26,13,Crude,6445.63,6461.88,16.24,0.252,-13.22,13230,78949,6400,21.5,22.0,0.9161,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 14:00,2025-09-26,14,Crude,6426.06,6453.8,27.74,0.4316,11.5,13992,80128,6400,21.63,22.13,0.9181,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 15:00,2025-09-26,15,Crude,6403.75,6413.46,9.71,0.1517,-18.03,10226,79736,6400,21.45,21.95,0.9127,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 16:00,2025-09-26,16,Crude,6408.86,6428.15,19.29,0.301,9.58,3134,79701,6400,21.75,22.25,0.9207,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 17:00,2025-09-26,17,Crude,6432.73,6455.11,22.38,0.3479,3.09,9711,79247,6400,21.73,22.23,0.9395,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 18:00,2025-09-26,18,Crude,6400.08,6423.55,23.47,0.3668,1.09,13577,79687,6400,21.58,22.08,0.9424,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 19:00,2025-09-26,19,Crude,6386.17,6398.51,12.34,0.1932,-11.13,14504,82427,6400,21.7,22.2,0.9098,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 20:00,2025-09-26,20,Crude,6439.5,6465.19,25.69,0.3989,13.35,6991,80128,6400,21.7,22.2,0.8689,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 21:00,2025-09-26,21,Crude,6402.27,6421.88,19.6,0.3062,-6.09,14127,79226,6400,21.55,22.05,0.8813,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 22:00,2025-09-26,22,Crude,6402.76,6424.41,21.65,0.3382,2.05,13173,80604,6400,21.58,22.08,0.9073,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-26 23:00,2025-09-26,23,Crude,6394.99,6426.98,31.99,0.5003,10.34,14742,81137,6400,21.32,21.82,0.9129,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 09:00,2025-09-29,9,Crude,6357.44,6379.29,21.85,0.3437,-10.14,7497,78773,6400,21.18,21.68,0.962,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 10:00,2025-09-29,10,Crude,6372.4,6384.13,11.73,0.184,-10.12,4263,78941,6400,21.74,22.24,0.9354,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 11:00,2025-09-29,11,Crude,6435.6,6464.69,29.09,0.452,17.36,13334,81053,6400,21.44,21.94,0.9064,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 12:00,2025-09-29,12,Crude,6419.31,6443.25,23.94,0.3729,-5.15,14013,78156,6400,21.3,21.8,0.9122,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 13:00,2025-09-29,13,Crude,6420.14,6443.61,23.48,0.3657,-0.46,6438,79823,6400,21.46,21.96,0.9286,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 14:00,2025-09-29,14,Crude,6443.62,6469.82,26.2,0.4065,2.72,8677,79603,6400,22.0,22.5,0.8857,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 15:00,2025-09-29,15,Crude,6481.13,6509.28,28.16,0.4344,1.96,3396,79248,6500,21.51,22.01,0.9301,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 16:00,2025-09-29,16,Crude,6499.84,6509.93,10.1,0.1554,-18.06,2363,80228,6500,21.48,21.98,0.9588,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 17:00,2025-09-29,17,Crude,6476.28,6494.82,18.54,0.2863,8.44,6809,79124,6500,20.57,21.07,0.9358,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 18:00,2025-09-29,18,Crude,6456.98,6465.57,8.6,0.1331,-9.94,9647,80275,6500,21.49,21.99,0.9341,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 19:00,2025-09-29,19,Crude,6442.67,6471.69,29.03,0.4505,20.43,1138,80283,6400,21.7,22.2,0.9161,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 20:00,2025-09-29,20,Crude,6489.1,6525.27,36.17,0.5574,7.14,13934,79853,6500,21.45,21.95,0.8997,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 21:00,2025-09-29,21,Crude,6465.81,6493.67,27.86,0.4309,-8.31,3230,78551,6500,21.28,21.78,0.919,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 22:00,2025-09-29,22,Crude,6486.18,6517.34,31.17,0.4805,3.31,11823,80850,6500,21.29,21.79,0.9464,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-29 23:00,2025-09-29,23,Crude,6480.68,6518.29,37.61,0.5803,6.44,6453,78077,6500,21.37,21.87,0.9291,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 09:00,2025-09-30,9,Crude,6460.08,6482.88,22.81,0.3531,-14.8,1815,78545,6500,21.18,21.68,0.9233,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 10:00,2025-09-30,10,Crude,6461.33,6483.47,22.14,0.3426,-0.67,12647,77395,6500,21.48,21.98,0.9159,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 11:00,2025-09-30,11,Crude,6418.96,6449.15,30.2,0.4704,8.06,6778,78965,6400,21.85,22.35,0.9022,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 12:00,2025-09-30,12,Crude,6439.78,6462.9,23.11,0.3589,-7.09,13506,79722,6400,21.19,21.69,0.9536,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 13:00,2025-09-30,13,Crude,6427.78,6454.9,27.12,0.4219,4.01,11301,80401,6400,21.78,22.28,0.8982,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 14:00,2025-09-30,14,Crude,6358.96,6395.57,36.61,0.5757,9.49,11280,80121,6400,21.36,21.86,0.9078,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 15:00,2025-09-30,15,Crude,6366.32,6391.76,25.44,0.3996,-11.17,1257,78863,6400,21.9,22.4,0.9171,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 16:00,2025-09-30,16,Crude,6375.95,6396.92,20.97,0.3289,-4.47,5016,79104,6400,21.47,21.97,0.9212,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 17:00,2025-09-30,17,Crude,6385.62,6408.17,22.55,0.3531,1.58,6038,80635,6400,22.07,22.57,0.9275,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 18:00,2025-09-30,18,Crude,6357.97,6379.74,21.77,0.3424,-0.78,5297,79368,6400,21.9,22.4,0.8668,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 19:00,2025-09-30,19,Crude,6333.79,6353.73,19.94,0.3149,-1.83,11987,79727,6300,21.55,22.05,0.9101,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 20:00,2025-09-30,20,Crude,6330.43,6357.61,27.17,0.4293,7.23,10508,79744,6300,21.65,22.15,0.9162,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 21:00,2025-09-30,21,Crude,6337.13,6375.91,38.79,0.612,11.62,3529,79828,6300,21.84,22.34,0.869,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 22:00,2025-09-30,22,Crude,6347.64,6375.24,27.61,0.4349,-11.18,14443,78818,6300,21.7,22.2,0.9046,INR/bbl,Dhan API v2 (Client 1112620458)
2025-09-30 23:00,2025-09-30,23,Crude,6342.88,6378.36,35.48,0.5593,7.87,7234,80379,6300,21.76,22.26,0.9155,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 09:00,2025-10-01,9,Crude,6328.1,6349.04,20.94,0.3309,-14.54,4220,79736,6300,21.65,22.15,0.92,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 10:00,2025-10-01,10,Crude,6318.21,6328.84,10.63,0.1683,-10.31,13772,79066,6300,21.85,22.35,0.9259,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 11:00,2025-10-01,11,Crude,6335.78,6351.58,15.8,0.2494,5.17,11879,78962,6300,21.8,22.3,0.9099,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 12:00,2025-10-01,12,Crude,6301.56,6319.07,17.51,0.2779,1.71,3418,78161,6300,21.83,22.33,0.9032,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 13:00,2025-10-01,13,Crude,6292.08,6312.23,20.15,0.3203,2.64,3604,78760,6300,21.88,22.38,0.9018,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 14:00,2025-10-01,14,Crude,6250.68,6277.88,27.19,0.4351,7.04,7434,77937,6300,22.07,22.57,0.8802,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 15:00,2025-10-01,15,Crude,6276.17,6298.45,22.28,0.355,-4.91,7551,78946,6300,21.26,21.76,0.8915,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 16:00,2025-10-01,16,Crude,6281.43,6298.58,17.15,0.273,-5.13,10678,78865,6300,21.68,22.18,0.9263,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 17:00,2025-10-01,17,Crude,6262.04,6292.45,30.41,0.4856,13.26,9426,79776,6300,21.65,22.15,0.9222,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 18:00,2025-10-01,18,Crude,6279.21,6310.51,31.3,0.4984,0.89,10065,77227,6300,21.3,21.8,0.8836,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 19:00,2025-10-01,19,Crude,6265.38,6281.68,16.29,0.26,-15.01,3330,80090,6300,21.85,22.35,0.9101,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 20:00,2025-10-01,20,Crude,6273.54,6297.0,23.46,0.374,7.17,11845,79547,6300,22.08,22.58,0.9397,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 21:00,2025-10-01,21,Crude,6282.84,6312.35,29.51,0.4696,6.05,2954,80669,6300,21.3,21.8,0.9047,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 22:00,2025-10-01,22,Crude,6283.84,6307.49,23.65,0.3764,-5.86,4180,79599,6300,21.97,22.47,0.9164,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-01 23:00,2025-10-01,23,Crude,6288.78,6317.18,28.4,0.4517,4.75,10844,80041,6300,21.72,22.22,0.8808,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 09:00,2025-10-02,9,Crude,6251.26,6271.22,19.96,0.3192,-8.44,2409,79171,6300,21.68,22.18,0.9147,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 10:00,2025-10-02,10,Crude,6241.61,6263.38,21.77,0.3488,1.81,1476,80629,6200,21.73,22.23,0.9423,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 11:00,2025-10-02,11,Crude,6294.71,6296.62,1.91,0.0304,-19.86,2613,79066,6300,21.48,21.98,0.8889,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 12:00,2025-10-02,12,Crude,6308.92,6326.85,17.93,0.2842,16.02,7756,78328,6300,21.54,22.04,0.9625,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 13:00,2025-10-02,13,Crude,6292.66,6310.79,18.13,0.2882,0.2,9509,79386,6300,21.45,21.95,0.9083,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 14:00,2025-10-02,14,Crude,6261.16,6278.53,17.37,0.2774,-0.76,9234,79566,6300,22.09,22.59,0.939,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 15:00,2025-10-02,15,Crude,6225.5,6244.74,19.24,0.309,1.87,3264,79043,6200,21.23,21.73,0.9413,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 16:00,2025-10-02,16,Crude,6236.12,6252.82,16.7,0.2678,-2.54,5448,80179,6200,21.93,22.43,0.9004,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 17:00,2025-10-02,17,Crude,6197.63,6217.56,19.93,0.3216,3.23,7272,80333,6200,21.88,22.38,0.9082,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 18:00,2025-10-02,18,Crude,6231.16,6250.92,19.76,0.3171,-0.17,9144,79716,6200,22.07,22.57,0.9316,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 19:00,2025-10-02,19,Crude,6235.36,6258.85,23.49,0.3767,3.73,13358,78694,6200,21.3,21.8,0.9184,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 20:00,2025-10-02,20,Crude,6233.18,6251.09,17.91,0.2874,-5.58,12379,79526,6200,21.58,22.08,0.9385,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 21:00,2025-10-02,21,Crude,6243.62,6266.82,23.2,0.3716,5.29,14810,81624,6200,21.49,21.99,0.9381,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 22:00,2025-10-02,22,Crude,6263.71,6298.69,34.98,0.5585,11.78,6009,80582,6300,21.73,22.23,0.9002,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-02 23:00,2025-10-02,23,Crude,6271.8,6294.27,22.46,0.3582,-12.52,13498,79899,6300,21.4,21.9,0.9285,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 09:00,2025-10-03,9,Crude,6272.35,6282.43,10.08,0.1608,-12.38,8956,80737,6300,21.39,21.89,0.9022,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 10:00,2025-10-03,10,Crude,6228.45,6229.72,1.27,0.0204,-8.81,11436,78144,6200,21.36,21.86,0.9145,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 11:00,2025-10-03,11,Crude,6223.53,6226.74,3.21,0.0516,1.94,4405,79314,6200,21.51,22.01,0.9432,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 12:00,2025-10-03,12,Crude,6253.4,6280.53,27.13,0.4339,23.92,3473,78990,6300,21.99,22.49,0.8727,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 13:00,2025-10-03,13,Crude,6215.96,6237.08,21.12,0.3397,-6.01,6310,80907,6200,21.18,21.68,0.9211,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 14:00,2025-10-03,14,Crude,6231.35,6258.05,26.7,0.4285,5.58,1717,77696,6200,21.69,22.19,0.9143,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 15:00,2025-10-03,15,Crude,6247.76,6263.22,15.46,0.2474,-11.24,11287,79291,6200,21.59,22.09,0.9106,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 16:00,2025-10-03,16,Crude,6234.8,6265.92,31.12,0.4991,15.66,11707,78681,6200,21.68,22.18,0.9141,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 17:00,2025-10-03,17,Crude,6274.76,6302.07,27.31,0.4353,-3.81,1440,76681,6300,21.55,22.05,0.9043,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 18:00,2025-10-03,18,Crude,6318.83,6355.36,36.53,0.5781,9.22,12021,79619,6300,21.28,21.78,0.9109,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 19:00,2025-10-03,19,Crude,6369.11,6396.09,26.97,0.4235,-9.56,909,80308,6400,21.51,22.01,0.959,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 20:00,2025-10-03,20,Crude,6403.92,6428.51,24.59,0.384,-2.38,7777,78620,6400,21.63,22.13,0.892,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 21:00,2025-10-03,21,Crude,6414.45,6430.45,16.0,0.2494,-8.59,6224,81899,6400,21.32,21.82,0.9055,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 22:00,2025-10-03,22,Crude,6433.68,6456.2,22.53,0.3501,6.53,8972,79093,6400,21.51,22.01,0.899,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-03 23:00,2025-10-03,23,Crude,6400.25,6425.16,24.91,0.3892,2.38,12957,78757,6400,21.65,22.15,0.9431,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 09:00,2025-10-06,9,Crude,6431.53,6451.92,20.4,0.3171,-4.51,13815,79860,6400,21.62,22.12,0.9143,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 10:00,2025-10-06,10,Crude,6450.79,6462.34,11.55,0.179,-8.85,9065,78702,6500,21.77,22.27,0.9083,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 11:00,2025-10-06,11,Crude,6478.36,6496.16,17.8,0.2747,6.25,3038,79935,6500,21.62,22.12,0.9331,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 12:00,2025-10-06,12,Crude,6482.85,6504.5,21.65,0.3339,3.85,11842,78420,6500,21.5,22.0,0.9066,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 13:00,2025-10-06,13,Crude,6458.93,6468.52,9.58,0.1484,-12.07,8333,79578,6500,21.32,21.82,0.9134,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 14:00,2025-10-06,14,Crude,6467.09,6481.59,14.5,0.2243,4.92,2580,79777,6500,21.74,22.24,0.9359,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 15:00,2025-10-06,15,Crude,6457.27,6470.36,13.1,0.2028,-1.4,10473,80563,6500,21.52,22.02,0.9057,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 16:00,2025-10-06,16,Crude,6481.81,6509.21,27.4,0.4228,14.3,2447,80505,6500,22.02,22.52,0.9082,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 17:00,2025-10-06,17,Crude,6465.64,6483.24,17.61,0.2723,-9.79,5235,80658,6500,21.78,22.28,0.9018,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 18:00,2025-10-06,18,Crude,6459.98,6469.75,9.77,0.1512,-7.84,4570,79550,6500,21.56,22.06,0.9202,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 19:00,2025-10-06,19,Crude,6466.24,6509.28,43.04,0.6657,33.27,3311,79975,6500,21.63,22.13,0.9175,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 20:00,2025-10-06,20,Crude,6442.24,6475.07,32.83,0.5096,-10.21,2534,78569,6400,21.83,22.33,0.9044,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 21:00,2025-10-06,21,Crude,6408.12,6434.32,26.2,0.4089,-6.63,1741,80911,6400,21.56,22.06,0.8883,INR/bbl,Dhan API v2 (Client 1112620458)
2025-10-06 22:00,2025-10-06,22,Crude,6393.88,6418.67,24.79,0.3877,-1.41,3567,78684,6400,21.63,22.13,0.952,INR/bbl,Dhan API v2 (Client 1112620458)
