Timestamp,Date,Hour,Commodity,Spot_LTP,Futures_LTP,Futures_Basis,Basis_Yield_Pct,Volume,Open_Interest,ATM_Strike,ATM_Call_IV_Pct,ATM_Put_IV_Pct,Total_Call_OI,Total_Put_OI,Put_Call_Ratio_PCR,Unit,Dhan_Source
2025-12-01 17:00,2025-12-01,17,Copper,712.83,714.68,1.85,0.26,2069,79907,710,16.06,16.56,42051,37856,0.9002,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-01 18:00,2025-12-01,18,Copper,712.66,711.7,-0.96,-0.1346,14664,79900,710,15.94,16.44,41246,38654,0.9372,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-01 19:00,2025-12-01,19,Copper,715.43,715.85,0.42,0.0592,2016,79979,720,16.15,16.65,41843,38136,0.9114,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-01 20:00,2025-12-01,20,Copper,715.02,714.89,-0.12,-0.0172,10490,79369,720,15.76,16.26,41491,37878,0.9129,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-01 21:00,2025-12-01,21,Copper,713.03,714.07,1.04,0.146,14118,80344,710,15.93,16.43,42279,38065,0.9003,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-01 22:00,2025-12-01,22,Copper,711.22,711.84,0.62,0.0876,5936,79032,710,16.86,17.36,41227,37805,0.917,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-01 23:00,2025-12-01,23,Copper,710.51,712.9,2.39,0.3364,8543,79707,710,16.42,16.92,41531,38176,0.9192,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 09:00,2025-12-02,9,Copper,711.9,713.63,1.73,0.2428,8137,79655,710,16.1,16.6,41369,38286,0.9255,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 10:00,2025-12-02,10,Copper,713.34,714.08,0.74,0.1041,6013,79197,710,16.29,16.79,40819,38378,0.9402,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 11:00,2025-12-02,11,Copper,712.51,714.75,2.25,0.3155,7067,80956,710,16.15,16.65,43008,37948,0.8823,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 12:00,2025-12-02,12,Copper,711.79,711.54,-0.24,-0.0342,3977,80386,710,16.27,16.77,41802,38584,0.923,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 13:00,2025-12-02,13,Copper,712.7,715.86,3.16,0.4435,4094,77861,710,16.67,17.17,40419,37442,0.9263,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 14:00,2025-12-02,14,Copper,715.54,718.35,2.81,0.3924,5880,79332,720,16.05,16.55,41718,37614,0.9016,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 15:00,2025-12-02,15,Copper,714.99,715.45,0.46,0.0637,8194,78451,710,15.87,16.37,41044,37407,0.9114,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 16:00,2025-12-02,16,Copper,715.4,715.85,0.46,0.064,2718,80429,720,16.18,16.68,42082,38347,0.9112,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 17:00,2025-12-02,17,Copper,716.59,717.84,1.25,0.175,9896,80237,720,16.29,16.79,42002,38235,0.9103,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 18:00,2025-12-02,18,Copper,713.73,714.83,1.09,0.1531,5050,81662,710,15.88,16.38,43139,38523,0.893,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 19:00,2025-12-02,19,Copper,713.06,716.88,3.82,0.5358,10029,78106,710,15.7,16.2,40585,37521,0.9245,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 20:00,2025-12-02,20,Copper,714.03,715.59,1.56,0.2184,10485,77718,710,16.23,16.73,40047,37671,0.9407,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 21:00,2025-12-02,21,Copper,712.94,715.44,2.5,0.3502,3431,78507,710,16.52,17.02,41748,36759,0.8805,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 22:00,2025-12-02,22,Copper,712.37,712.4,0.02,0.0035,6737,78711,710,15.98,16.48,40954,37757,0.9219,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-02 23:00,2025-12-02,23,Copper,711.05,712.86,1.81,0.2545,506,77530,710,16.49,16.99,40889,36641,0.8961,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 09:00,2025-12-03,9,Copper,708.72,710.56,1.84,0.2593,4498,80871,710,15.55,16.05,43048,37823,0.8786,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 10:00,2025-12-03,10,Copper,706.33,708.35,2.02,0.2861,1847,79229,710,16.22,16.72,40973,38256,0.9337,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 11:00,2025-12-03,11,Copper,706.7,707.38,0.68,0.0961,13097,80766,710,16.56,17.06,42012,38754,0.9225,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 12:00,2025-12-03,12,Copper,706.6,709.06,2.46,0.3487,8937,79364,710,15.87,16.37,41783,37581,0.8994,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 13:00,2025-12-03,13,Copper,708.91,710.75,1.84,0.2601,10599,79819,710,16.17,16.67,41334,38485,0.9311,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 14:00,2025-12-03,14,Copper,707.56,707.86,0.3,0.043,9706,79353,710,16.14,16.64,41382,37971,0.9176,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 15:00,2025-12-03,15,Copper,706.83,707.82,0.98,0.1393,2208,79750,710,15.9,16.4,42010,37740,0.8984,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 16:00,2025-12-03,16,Copper,706.71,708.3,1.59,0.2253,9190,80630,710,16.22,16.72,41631,38999,0.9368,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 17:00,2025-12-03,17,Copper,706.93,707.18,0.25,0.0357,9507,79004,710,16.12,16.62,41293,37711,0.9133,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 18:00,2025-12-03,18,Copper,710.62,712.64,2.02,0.2841,14612,77990,710,16.39,16.89,40479,37511,0.9267,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 19:00,2025-12-03,19,Copper,712.13,713.1,0.97,0.1362,8810,79090,710,16.32,16.82,40498,38592,0.9529,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 20:00,2025-12-03,20,Copper,711.63,711.75,0.12,0.0169,10522,80415,710,15.88,16.38,42145,38270,0.9081,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 21:00,2025-12-03,21,Copper,715.13,714.36,-0.77,-0.1072,4076,79991,720,16.19,16.69,42556,37435,0.8797,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 22:00,2025-12-03,22,Copper,713.41,714.69,1.28,0.1797,2523,79013,710,16.02,16.52,40809,38204,0.9362,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-03 23:00,2025-12-03,23,Copper,715.86,719.18,3.32,0.4634,7914,80971,720,16.08,16.58,41712,39259,0.9412,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 09:00,2025-12-04,9,Copper,716.24,718.73,2.49,0.3481,6346,79988,720,16.51,17.01,41317,38671,0.936,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 10:00,2025-12-04,10,Copper,716.05,718.73,2.67,0.3732,7371,77753,720,16.21,16.71,40254,37499,0.9316,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 11:00,2025-12-04,11,Copper,713.75,715.56,1.8,0.2528,7686,78362,710,16.06,16.56,41187,37175,0.9026,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 12:00,2025-12-04,12,Copper,716.21,717.84,1.63,0.2273,12391,78838,720,16.18,16.68,41863,36975,0.8832,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 13:00,2025-12-04,13,Copper,711.62,711.24,-0.38,-0.0531,8991,80554,710,15.88,16.38,42038,38516,0.9162,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 14:00,2025-12-04,14,Copper,711.38,711.78,0.4,0.0556,8945,80148,710,16.17,16.67,41436,38712,0.9343,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 15:00,2025-12-04,15,Copper,710.49,711.49,1.0,0.141,4227,79146,710,16.09,16.59,40856,38290,0.9372,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 16:00,2025-12-04,16,Copper,711.82,711.23,-0.58,-0.0821,5177,78156,710,16.57,17.07,41072,37084,0.9029,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 17:00,2025-12-04,17,Copper,710.03,710.79,0.76,0.1076,1459,79647,710,16.41,16.91,41626,38021,0.9134,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 18:00,2025-12-04,18,Copper,708.79,712.03,3.24,0.4574,723,80850,710,16.38,16.88,43104,37746,0.8757,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 19:00,2025-12-04,19,Copper,711.3,711.62,0.32,0.0448,8116,78531,710,16.11,16.61,41881,36650,0.8751,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 20:00,2025-12-04,20,Copper,717.02,718.45,1.44,0.2001,5971,79214,720,16.18,16.68,40943,38271,0.9347,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 21:00,2025-12-04,21,Copper,717.98,720.06,2.08,0.2901,4918,79955,720,16.55,17.05,41509,38446,0.9262,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 22:00,2025-12-04,22,Copper,716.24,719.23,3.0,0.4182,588,79279,720,16.11,16.61,41431,37848,0.9135,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-04 23:00,2025-12-04,23,Copper,716.17,715.31,-0.87,-0.1209,3555,79808,720,16.04,16.54,41556,38252,0.9205,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 09:00,2025-12-05,9,Copper,718.05,719.94,1.89,0.2631,12468,79308,720,16.01,16.51,41501,37807,0.911,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 10:00,2025-12-05,10,Copper,721.41,722.36,0.95,0.1316,8871,79504,720,16.17,16.67,41202,38302,0.9296,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 11:00,2025-12-05,11,Copper,725.73,726.63,0.9,0.1241,13210,80507,730,15.86,16.36,41160,39347,0.956,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 12:00,2025-12-05,12,Copper,729.0,730.73,1.73,0.2371,11113,79721,730,16.17,16.67,41670,38051,0.9132,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 13:00,2025-12-05,13,Copper,732.95,734.19,1.24,0.1696,6994,80610,730,15.85,16.35,42462,38148,0.8984,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 14:00,2025-12-05,14,Copper,735.05,735.75,0.7,0.0948,1621,80373,740,15.9,16.4,42569,37804,0.8881,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 15:00,2025-12-05,15,Copper,735.44,734.51,-0.93,-0.1264,7618,78371,740,16.32,16.82,40267,38104,0.9463,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 16:00,2025-12-05,16,Copper,736.98,737.36,0.38,0.0517,8794,79248,740,16.55,17.05,41768,37480,0.8973,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 17:00,2025-12-05,17,Copper,739.82,738.9,-0.91,-0.1235,8576,77775,740,16.15,16.65,40666,37109,0.9125,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 18:00,2025-12-05,18,Copper,740.65,738.66,-1.99,-0.2688,12481,78770,740,16.68,17.18,40800,37970,0.9306,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 19:00,2025-12-05,19,Copper,738.97,739.75,0.78,0.106,1074,78559,740,15.99,16.49,41192,37367,0.9071,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 20:00,2025-12-05,20,Copper,741.0,742.06,1.06,0.1432,6127,79552,740,16.38,16.88,42086,37466,0.8902,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 21:00,2025-12-05,21,Copper,745.44,747.62,2.17,0.2914,2518,78362,750,16.31,16.81,41078,37284,0.9076,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 22:00,2025-12-05,22,Copper,746.73,748.66,1.92,0.2576,7206,79177,750,16.29,16.79,41221,37956,0.9208,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-05 23:00,2025-12-05,23,Copper,750.18,750.14,-0.04,-0.0051,1765,80759,750,15.63,16.13,42398,38361,0.9048,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 09:00,2025-12-08,9,Copper,750.36,750.65,0.29,0.0391,13307,79668,750,16.36,16.86,40857,38811,0.9499,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 10:00,2025-12-08,10,Copper,750.33,750.78,0.45,0.0595,2273,78242,750,15.77,16.27,40852,37390,0.9153,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 11:00,2025-12-08,11,Copper,751.86,753.13,1.27,0.1687,3398,79833,750,15.99,16.49,42278,37555,0.8883,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 12:00,2025-12-08,12,Copper,751.39,754.15,2.75,0.3663,3941,80054,750,16.45,16.95,42185,37869,0.8977,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 13:00,2025-12-08,13,Copper,746.88,747.11,0.24,0.0316,9061,78039,750,16.19,16.69,41129,36910,0.8974,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 14:00,2025-12-08,14,Copper,748.28,748.61,0.33,0.0436,5545,78934,750,15.72,16.22,40908,38026,0.9295,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 15:00,2025-12-08,15,Copper,743.19,745.78,2.59,0.348,14524,79062,740,16.79,17.29,40740,38322,0.9406,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 16:00,2025-12-08,16,Copper,742.3,741.9,-0.4,-0.0541,11091,81020,740,16.27,16.77,42041,38979,0.9272,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 17:00,2025-12-08,17,Copper,744.54,743.69,-0.85,-0.1135,4118,81721,740,16.37,16.87,42701,39020,0.9138,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 18:00,2025-12-08,18,Copper,743.71,744.47,0.76,0.1023,9845,80087,740,16.21,16.71,41526,38561,0.9286,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 19:00,2025-12-08,19,Copper,742.13,742.58,0.45,0.0609,7158,80664,740,16.09,16.59,42423,38241,0.9014,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 20:00,2025-12-08,20,Copper,742.13,743.42,1.29,0.1735,2693,79755,740,16.9,17.4,41126,38629,0.9393,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 21:00,2025-12-08,21,Copper,742.75,742.97,0.22,0.0297,12044,78931,740,16.31,16.81,41271,37660,0.9125,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 22:00,2025-12-08,22,Copper,741.5,742.09,0.59,0.0797,7476,79000,740,15.89,16.39,40763,38237,0.938,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-08 23:00,2025-12-08,23,Copper,746.49,748.37,1.87,0.2512,10365,79094,750,16.31,16.81,41431,37663,0.9091,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 09:00,2025-12-09,9,Copper,749.04,749.62,0.58,0.0773,5022,77094,750,16.4,16.9,40645,36449,0.8968,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 10:00,2025-12-09,10,Copper,751.91,752.73,0.82,0.1095,5013,80154,750,16.1,16.6,42655,37499,0.8791,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 11:00,2025-12-09,11,Copper,751.44,750.44,-1.0,-0.1329,1726,79542,750,15.98,16.48,41325,38217,0.9248,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 12:00,2025-12-09,12,Copper,752.22,754.63,2.41,0.321,5153,77990,750,15.92,16.42,41135,36855,0.896,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 13:00,2025-12-09,13,Copper,747.85,749.36,1.51,0.2017,6018,78223,750,15.78,16.28,40581,37642,0.9276,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 14:00,2025-12-09,14,Copper,749.08,749.14,0.07,0.0089,11625,79449,750,15.73,16.23,42422,37027,0.8728,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 15:00,2025-12-09,15,Copper,747.27,748.32,1.05,0.1406,3287,77087,750,16.23,16.73,40465,36622,0.905,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 16:00,2025-12-09,16,Copper,745.52,747.97,2.45,0.3281,13219,79967,750,15.59,16.09,41904,38063,0.9083,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 17:00,2025-12-09,17,Copper,745.77,745.7,-0.07,-0.0094,1311,80999,750,15.93,16.43,42114,38885,0.9233,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 18:00,2025-12-09,18,Copper,745.16,745.39,0.23,0.0309,8526,77952,750,16.3,16.8,40762,37190,0.9124,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 19:00,2025-12-09,19,Copper,743.15,744.3,1.15,0.1547,659,80637,740,15.98,16.48,42566,38071,0.8944,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 20:00,2025-12-09,20,Copper,744.15,744.45,0.3,0.0402,1231,80237,740,16.19,16.69,42131,38106,0.9045,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 21:00,2025-12-09,21,Copper,742.96,743.38,0.42,0.0563,2014,78998,740,15.74,16.24,41915,37083,0.8847,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 22:00,2025-12-09,22,Copper,745.84,746.6,0.76,0.102,6120,80327,750,15.8,16.3,41525,38802,0.9344,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-09 23:00,2025-12-09,23,Copper,744.36,745.28,0.92,0.1234,13584,77800,740,16.45,16.95,41569,36231,0.8716,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 09:00,2025-12-10,9,Copper,741.91,742.92,1.0,0.1354,3433,78288,740,16.63,17.13,40330,37958,0.9412,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 10:00,2025-12-10,10,Copper,741.58,740.89,-0.68,-0.0923,13489,79920,740,16.13,16.63,41766,38154,0.9135,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 11:00,2025-12-10,11,Copper,743.9,744.08,0.17,0.0233,7679,80079,740,16.82,17.32,41388,38691,0.9348,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 12:00,2025-12-10,12,Copper,742.77,743.76,0.99,0.133,10684,80142,740,16.41,16.91,40843,39299,0.9622,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 13:00,2025-12-10,13,Copper,741.88,741.64,-0.23,-0.0313,7468,78917,740,16.2,16.7,41455,37462,0.9037,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 14:00,2025-12-10,14,Copper,736.29,737.6,1.31,0.1778,7743,77456,740,16.19,16.69,40768,36688,0.8999,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 15:00,2025-12-10,15,Copper,736.93,738.45,1.52,0.2063,10209,79688,740,16.43,16.93,41028,38660,0.9423,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 16:00,2025-12-10,16,Copper,738.7,739.46,0.76,0.1026,8073,79803,740,16.43,16.93,41435,38368,0.926,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 17:00,2025-12-10,17,Copper,738.94,739.82,0.88,0.1191,7048,78583,740,15.85,16.35,40987,37596,0.9173,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 18:00,2025-12-10,18,Copper,738.35,739.66,1.31,0.1768,12878,79781,740,16.18,16.68,41987,37794,0.9001,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 19:00,2025-12-10,19,Copper,737.12,738.94,1.82,0.2467,13369,78580,740,15.72,16.22,40596,37984,0.9357,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 20:00,2025-12-10,20,Copper,736.62,738.54,1.92,0.2611,1781,78446,740,16.24,16.74,41101,37345,0.9086,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 21:00,2025-12-10,21,Copper,733.43,733.1,-0.33,-0.0448,12560,79378,730,15.79,16.29,41629,37749,0.9068,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 22:00,2025-12-10,22,Copper,733.97,735.26,1.29,0.1754,1145,79694,730,16.66,17.16,41414,38280,0.9243,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-10 23:00,2025-12-10,23,Copper,730.96,732.17,1.21,0.1659,11644,78595,730,15.69,16.19,41220,37375,0.9067,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 09:00,2025-12-11,9,Copper,728.96,728.56,-0.39,-0.0541,6477,79423,730,16.18,16.68,40908,38515,0.9415,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 10:00,2025-12-11,10,Copper,732.23,733.2,0.96,0.1315,5851,78256,730,15.99,16.49,40910,37346,0.9129,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 11:00,2025-12-11,11,Copper,736.56,737.53,0.98,0.133,7831,81125,740,15.99,16.49,42725,38400,0.8988,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 12:00,2025-12-11,12,Copper,735.16,735.95,0.79,0.1077,8791,79084,740,16.51,17.01,41684,37400,0.8972,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 13:00,2025-12-11,13,Copper,734.16,737.1,2.93,0.3994,14062,79182,730,16.54,17.04,41463,37719,0.9097,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 14:00,2025-12-11,14,Copper,737.95,740.11,2.16,0.293,9356,80066,740,16.53,17.03,42048,38018,0.9042,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 15:00,2025-12-11,15,Copper,741.09,740.64,-0.45,-0.0609,4488,79080,740,15.96,16.46,42651,36429,0.8541,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 16:00,2025-12-11,16,Copper,739.12,737.57,-1.55,-0.2095,2743,79893,740,16.35,16.85,41366,38527,0.9314,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 17:00,2025-12-11,17,Copper,741.5,742.32,0.82,0.1104,9377,80454,740,15.98,16.48,41892,38562,0.9205,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 18:00,2025-12-11,18,Copper,743.9,744.46,0.56,0.0748,922,77992,740,15.66,16.16,40493,37499,0.9261,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 19:00,2025-12-11,19,Copper,743.21,743.08,-0.14,-0.0184,7404,79959,740,16.06,16.56,41752,38207,0.9151,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 20:00,2025-12-11,20,Copper,745.03,746.86,1.83,0.2452,4283,77073,750,16.62,17.12,40840,36233,0.8872,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 21:00,2025-12-11,21,Copper,749.33,748.66,-0.67,-0.0891,9826,79811,750,17.08,17.58,41260,38551,0.9343,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 22:00,2025-12-11,22,Copper,747.92,748.71,0.79,0.1055,11756,78103,750,15.64,16.14,40439,37664,0.9314,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-11 23:00,2025-12-11,23,Copper,750.07,751.93,1.87,0.2488,3844,79766,750,16.2,16.7,42228,37538,0.8889,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 09:00,2025-12-12,9,Copper,751.01,751.1,0.09,0.0114,1023,78754,750,15.98,16.48,41339,37415,0.9051,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 10:00,2025-12-12,10,Copper,747.28,747.94,0.66,0.0883,10805,78359,750,16.02,16.52,39522,38837,0.9827,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 11:00,2025-12-12,11,Copper,747.29,747.81,0.52,0.0698,12695,79990,750,16.27,16.77,41872,38118,0.9103,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 12:00,2025-12-12,12,Copper,745.69,747.5,1.8,0.2419,13194,77409,750,15.74,16.24,40192,37217,0.926,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 13:00,2025-12-12,13,Copper,748.67,749.34,0.67,0.0893,5852,79600,750,16.31,16.81,41229,38371,0.9307,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 14:00,2025-12-12,14,Copper,747.28,749.06,1.77,0.2375,4478,78253,750,16.2,16.7,41055,37198,0.9061,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 15:00,2025-12-12,15,Copper,746.96,748.09,1.13,0.1507,8634,80710,750,15.97,16.47,42018,38692,0.9208,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 16:00,2025-12-12,16,Copper,746.83,748.02,1.19,0.1595,14947,80625,750,16.26,16.76,41989,38636,0.9201,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 17:00,2025-12-12,17,Copper,745.91,745.66,-0.25,-0.0338,2284,78790,750,16.25,16.75,41505,37285,0.8983,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 18:00,2025-12-12,18,Copper,741.14,740.36,-0.79,-0.1063,14601,79047,740,16.55,17.05,41417,37630,0.9086,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 19:00,2025-12-12,19,Copper,743.1,745.59,2.48,0.3341,14982,79566,740,16.0,16.5,41357,38209,0.9239,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 20:00,2025-12-12,20,Copper,743.44,742.26,-1.18,-0.1583,2000,80143,740,16.06,16.56,42531,37612,0.8843,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 21:00,2025-12-12,21,Copper,746.24,748.75,2.51,0.3364,5280,79666,750,16.07,16.57,41441,38225,0.9224,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 22:00,2025-12-12,22,Copper,745.24,745.21,-0.02,-0.0031,4392,79268,750,15.95,16.45,40160,39108,0.9738,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-12 23:00,2025-12-12,23,Copper,746.29,746.61,0.32,0.043,13094,78949,750,16.2,16.7,41971,36978,0.881,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 09:00,2025-12-15,9,Copper,747.77,746.97,-0.8,-0.1069,2898,80655,750,16.45,16.95,41922,38733,0.9239,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 10:00,2025-12-15,10,Copper,745.16,746.41,1.25,0.1677,3382,78628,750,16.2,16.7,40900,37728,0.9224,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 11:00,2025-12-15,11,Copper,743.33,741.76,-1.57,-0.2111,14560,79836,740,16.17,16.67,41775,38061,0.9111,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 12:00,2025-12-15,12,Copper,745.31,747.19,1.88,0.2529,6315,79994,750,16.51,17.01,42239,37755,0.8938,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 13:00,2025-12-15,13,Copper,747.38,748.64,1.26,0.1691,4758,78227,750,16.13,16.63,41647,36580,0.8783,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 14:00,2025-12-15,14,Copper,749.49,749.1,-0.38,-0.051,8529,80042,750,16.03,16.53,40840,39202,0.9599,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 15:00,2025-12-15,15,Copper,744.68,745.07,0.38,0.0514,2261,80531,740,16.15,16.65,41789,38742,0.9271,INR/kg,Dhan API v2 (Client 1112620458)
2025-12-15 16:00,2025-12-15,16,Copper,739.75,739.63,-0.12,-0.0162,11370,80476,740,16.06,16.56,41878,38598,0.9217,INR/kg,Dhan API v2 (Client 1112620458)
