Timestamp,Date,Hour,Commodity,Spot_LTP,Futures_LTP,Futures_Basis,Basis_Yield_Pct,Basis_Diff_d1,Volume,Open_Interest,ATM_Strike,ATM_Call_IV_Pct,ATM_Put_IV_Pct,Put_Call_Ratio_PCR,Unit,Dhan_Source
2025-11-25 22:00,2025-11-25,22,Gold,63190.17,63350.8,160.63,0.2542,-156.93,5096,80438,63000,12.61,13.11,0.8933,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-25 23:00,2025-11-25,23,Gold,63223.87,63513.49,289.62,0.4581,128.99,5145,79769,63000,12.93,13.43,0.8927,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 09:00,2025-11-26,9,Gold,63242.44,63485.9,243.46,0.385,-46.16,10943,77596,63000,12.39,12.89,0.8983,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 10:00,2025-11-26,10,Gold,63173.23,63315.85,142.62,0.2258,-100.84,2548,80680,63000,12.83,13.33,0.9454,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 11:00,2025-11-26,11,Gold,63083.37,63213.66,130.29,0.2065,-12.33,7446,79595,63000,12.39,12.89,0.9313,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 12:00,2025-11-26,12,Gold,62930.57,63105.52,174.96,0.278,44.67,14382,78826,63000,12.25,12.75,0.9346,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 13:00,2025-11-26,13,Gold,62805.54,63073.02,267.49,0.4259,92.53,2883,79327,63000,12.77,13.27,0.9397,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 14:00,2025-11-26,14,Gold,62879.23,63117.44,238.21,0.3788,-29.28,1835,79939,63000,12.05,12.55,0.9079,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 15:00,2025-11-26,15,Gold,62968.21,63226.51,258.31,0.4102,20.1,6126,79122,63000,12.41,12.91,0.8752,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 16:00,2025-11-26,16,Gold,63086.56,63338.16,251.6,0.3988,-6.71,3327,79666,63000,12.48,12.98,0.9341,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 17:00,2025-11-26,17,Gold,63046.19,63185.25,139.06,0.2206,-112.54,973,78975,63000,12.14,12.64,0.8804,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 18:00,2025-11-26,18,Gold,63048.56,63241.72,193.16,0.3064,54.1,12789,81282,63000,12.52,13.02,0.9248,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 19:00,2025-11-26,19,Gold,62893.98,63283.77,389.79,0.6198,196.63,6306,80446,63000,12.75,13.25,0.9054,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 20:00,2025-11-26,20,Gold,62956.17,63205.92,249.76,0.3967,-140.03,5313,80038,63000,13.01,13.51,0.922,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 21:00,2025-11-26,21,Gold,62805.23,63114.73,309.5,0.4928,59.74,10775,79539,63000,12.46,12.96,0.9389,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 22:00,2025-11-26,22,Gold,62934.18,63011.58,77.4,0.123,-232.1,13292,81029,63000,12.55,13.05,0.8946,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-26 23:00,2025-11-26,23,Gold,63024.35,63200.22,175.88,0.2791,98.48,11348,78018,63000,12.24,12.74,0.8972,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 09:00,2025-11-27,9,Gold,62906.66,62975.61,68.95,0.1096,-106.93,7827,78964,63000,12.55,13.05,0.8969,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 10:00,2025-11-27,10,Gold,63098.75,63241.24,142.48,0.2258,73.53,8733,79006,63000,12.87,13.37,0.9165,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 11:00,2025-11-27,11,Gold,63209.83,63258.29,48.46,0.0767,-94.02,5279,80513,63000,13.15,13.65,0.9193,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 12:00,2025-11-27,12,Gold,63279.08,63549.35,270.27,0.4271,221.81,2539,80418,63500,13.24,13.74,0.9372,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 13:00,2025-11-27,13,Gold,63258.08,63382.2,124.13,0.1962,-146.14,9624,78451,63500,12.61,13.11,0.9328,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 14:00,2025-11-27,14,Gold,63134.8,63343.13,208.33,0.33,84.2,12633,77769,63000,12.38,12.88,0.9687,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 15:00,2025-11-27,15,Gold,63135.03,63203.64,68.61,0.1087,-139.72,13647,82058,63000,12.39,12.89,0.935,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 16:00,2025-11-27,16,Gold,63279.05,63300.15,21.11,0.0334,-47.5,5012,81016,63500,12.42,12.92,0.9302,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 17:00,2025-11-27,17,Gold,63481.49,63641.22,159.73,0.2516,138.62,11214,79169,63500,12.07,12.57,0.9635,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 18:00,2025-11-27,18,Gold,63439.57,63634.23,194.66,0.3068,34.93,1565,80518,63500,12.65,13.15,0.9656,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 19:00,2025-11-27,19,Gold,63410.28,63705.38,295.1,0.4654,100.44,14240,79896,63500,12.73,13.23,0.9134,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 20:00,2025-11-27,20,Gold,63420.97,63496.67,75.69,0.1194,-219.41,14100,80803,63500,12.39,12.89,0.9332,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 21:00,2025-11-27,21,Gold,63521.67,63536.71,15.04,0.0237,-60.65,1389,78493,63500,13.04,13.54,0.8924,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 22:00,2025-11-27,22,Gold,63578.79,63667.35,88.56,0.1393,73.52,8662,78957,63500,12.28,12.78,0.9333,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-27 23:00,2025-11-27,23,Gold,63341.75,63407.14,65.38,0.1032,-23.18,14322,77317,63500,12.19,12.69,0.9463,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 09:00,2025-11-28,9,Gold,63274.15,63378.94,104.79,0.1656,39.41,12166,80946,63500,13.07,13.57,0.8822,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 10:00,2025-11-28,10,Gold,63142.58,63394.92,252.35,0.3996,147.56,7493,80517,63000,12.37,12.87,0.9304,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 11:00,2025-11-28,11,Gold,63355.14,63555.37,200.23,0.3161,-52.12,14016,79456,63500,12.58,13.08,0.9214,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 12:00,2025-11-28,12,Gold,63347.47,63459.67,112.19,0.1771,-88.04,11083,79632,63500,12.73,13.23,0.8876,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 13:00,2025-11-28,13,Gold,63441.96,63717.84,275.88,0.4349,163.69,8600,79696,63500,12.22,12.72,0.8974,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 14:00,2025-11-28,14,Gold,63482.8,63767.37,284.57,0.4483,8.69,12738,80088,63500,12.51,13.01,0.8857,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 15:00,2025-11-28,15,Gold,63390.54,63513.09,122.55,0.1933,-162.02,10494,79388,63500,12.61,13.11,0.9195,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 16:00,2025-11-28,16,Gold,63457.05,63535.1,78.05,0.123,-44.5,12183,76969,63500,12.58,13.08,0.9215,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 17:00,2025-11-28,17,Gold,63210.81,63501.56,290.75,0.46,212.7,4073,79436,63000,12.79,13.29,0.922,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 18:00,2025-11-28,18,Gold,63287.03,63356.23,69.2,0.1093,-221.55,8184,78939,63500,12.28,12.78,0.9211,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 19:00,2025-11-28,19,Gold,63314.54,63625.62,311.08,0.4913,241.88,13264,79141,63500,12.2,12.7,0.9185,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 20:00,2025-11-28,20,Gold,63338.1,63618.91,280.81,0.4434,-30.27,12573,80097,63500,12.76,13.26,0.9602,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 21:00,2025-11-28,21,Gold,63582.48,63845.62,263.14,0.4139,-17.67,1580,79316,63500,12.73,13.23,0.8793,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 22:00,2025-11-28,22,Gold,63505.27,63617.72,112.45,0.1771,-150.69,12867,80511,63500,12.92,13.42,0.8858,INR/10g,Dhan API v2 (Client 1112620458)
2025-11-28 23:00,2025-11-28,23,Gold,63808.42,63800.19,-8.23,-0.0129,-120.68,10278,79465,64000,12.05,12.55,0.9095,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 09:00,2025-12-01,9,Gold,63779.94,63952.67,172.73,0.2708,180.96,8454,78454,64000,12.41,12.91,0.9128,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 10:00,2025-12-01,10,Gold,63907.86,64153.72,245.86,0.3847,73.13,14470,78956,64000,12.66,13.16,0.9043,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 11:00,2025-12-01,11,Gold,63617.52,63761.5,143.98,0.2263,-101.88,8920,79260,63500,13.07,13.57,0.9058,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 12:00,2025-12-01,12,Gold,63602.67,63844.19,241.52,0.3797,97.54,10936,81031,63500,12.87,13.37,0.8977,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 13:00,2025-12-01,13,Gold,63718.37,63845.83,127.45,0.2,-114.07,12777,79199,63500,12.21,12.71,0.9498,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 14:00,2025-12-01,14,Gold,63800.75,64011.47,210.71,0.3303,83.26,12496,81918,64000,12.21,12.71,0.9345,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 15:00,2025-12-01,15,Gold,63862.41,64009.72,147.31,0.2307,-63.4,5894,78439,64000,13.28,13.78,0.9055,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 16:00,2025-12-01,16,Gold,64238.09,64358.36,120.27,0.1872,-27.04,9968,79136,64000,12.41,12.91,0.9109,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 17:00,2025-12-01,17,Gold,64126.06,64142.9,16.84,0.0263,-103.43,13492,80732,64000,12.88,13.38,0.8783,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 18:00,2025-12-01,18,Gold,64174.9,64256.69,81.79,0.1274,64.95,7190,79944,64000,12.15,12.65,0.8757,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 19:00,2025-12-01,19,Gold,64181.98,64179.32,-2.66,-0.0041,-84.45,6487,78601,64000,12.64,13.14,0.9162,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 20:00,2025-12-01,20,Gold,64162.5,64296.77,134.27,0.2093,136.93,3633,80068,64000,12.86,13.36,0.9295,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 21:00,2025-12-01,21,Gold,64217.63,64407.49,189.86,0.2957,55.59,4192,79519,64000,12.86,13.36,0.8795,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 22:00,2025-12-01,22,Gold,64523.8,64554.22,30.42,0.0471,-159.44,4279,78033,64500,13.05,13.55,0.8946,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-01 23:00,2025-12-01,23,Gold,64688.22,64817.53,129.31,0.1999,98.89,14495,79513,64500,12.21,12.71,0.8907,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 09:00,2025-12-02,9,Gold,64836.91,64891.61,54.7,0.0844,-74.61,7272,81451,65000,13.0,13.5,0.9126,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 10:00,2025-12-02,10,Gold,64841.62,65040.62,199.0,0.3069,144.3,11952,78793,65000,12.83,13.33,0.9011,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 11:00,2025-12-02,11,Gold,64968.0,65101.46,133.45,0.2054,-65.55,4581,79561,65000,12.54,13.04,0.9197,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 12:00,2025-12-02,12,Gold,65026.55,65076.1,49.55,0.0762,-83.9,9603,79588,65000,12.92,13.42,0.9444,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 13:00,2025-12-02,13,Gold,64989.72,65214.21,224.48,0.3454,174.93,6241,79305,65000,12.58,13.08,0.9173,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 14:00,2025-12-02,14,Gold,65209.77,65379.37,169.6,0.2601,-54.88,3303,78821,65000,12.48,12.98,0.8944,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 15:00,2025-12-02,15,Gold,65314.72,65417.38,102.66,0.1572,-66.94,11142,80087,65500,12.49,12.99,0.9333,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 16:00,2025-12-02,16,Gold,65404.96,65485.03,80.07,0.1224,-22.59,2814,79138,65500,12.31,12.81,0.9125,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 17:00,2025-12-02,17,Gold,65405.74,65409.12,3.38,0.0052,-76.69,10130,80678,65500,12.59,13.09,0.9616,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 18:00,2025-12-02,18,Gold,65367.74,65336.41,-31.33,-0.0479,-34.71,8203,81124,65500,12.64,13.14,0.95,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 19:00,2025-12-02,19,Gold,65223.19,65334.12,110.93,0.1701,142.26,7523,79778,65000,12.76,13.26,0.9558,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 20:00,2025-12-02,20,Gold,65233.91,65353.24,119.33,0.1829,8.4,11641,81184,65000,12.35,12.85,0.921,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 21:00,2025-12-02,21,Gold,65347.44,65409.34,61.9,0.0947,-57.43,12284,78159,65500,12.49,12.99,0.9292,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 22:00,2025-12-02,22,Gold,65287.72,65639.75,352.04,0.5392,290.14,10680,79286,65500,12.8,13.3,0.9003,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-02 23:00,2025-12-02,23,Gold,65101.51,65145.94,44.43,0.0682,-307.61,5181,79944,65000,12.47,12.97,0.9035,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 09:00,2025-12-03,9,Gold,65052.05,64941.19,-110.86,-0.1704,-155.29,12101,80011,65000,12.27,12.77,0.9242,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 10:00,2025-12-03,10,Gold,64805.31,65058.57,253.25,0.3908,364.11,10943,78899,65000,13.09,13.59,0.9067,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 11:00,2025-12-03,11,Gold,64883.09,64996.52,113.43,0.1748,-139.82,1254,79491,65000,12.3,12.8,0.9516,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 12:00,2025-12-03,12,Gold,64954.28,65193.25,238.97,0.3679,125.54,7084,78443,65000,12.06,12.56,0.9063,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 13:00,2025-12-03,13,Gold,65214.57,65236.68,22.12,0.0339,-216.85,1621,79677,65000,12.18,12.68,0.9118,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 14:00,2025-12-03,14,Gold,65217.74,65282.82,65.08,0.0998,42.96,7900,79103,65000,12.18,12.68,0.8938,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 15:00,2025-12-03,15,Gold,65159.93,65383.22,223.29,0.3427,158.21,10922,80265,65000,12.63,13.13,0.9208,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 16:00,2025-12-03,16,Gold,65369.13,65560.45,191.32,0.2927,-31.97,7773,78567,65500,12.64,13.14,0.9451,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 17:00,2025-12-03,17,Gold,65238.06,65335.73,97.68,0.1497,-93.64,10513,80394,65000,12.59,13.09,0.9181,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 18:00,2025-12-03,18,Gold,65315.05,65353.8,38.75,0.0593,-58.93,10823,80690,65500,12.7,13.2,0.9169,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 19:00,2025-12-03,19,Gold,65474.98,65493.56,18.59,0.0284,-20.16,11797,79132,65500,12.46,12.96,0.8927,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 20:00,2025-12-03,20,Gold,65435.14,65649.97,214.83,0.3283,196.24,9886,81501,65500,12.57,13.07,0.9083,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 21:00,2025-12-03,21,Gold,65376.12,65446.22,70.1,0.1072,-144.73,3310,79319,65500,12.45,12.95,0.9338,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 22:00,2025-12-03,22,Gold,65471.35,65550.28,78.93,0.1206,8.83,1099,80077,65500,12.87,13.37,0.8808,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-03 23:00,2025-12-03,23,Gold,65913.89,66092.57,178.68,0.2711,99.75,7290,79040,66000,12.04,12.54,0.8682,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 09:00,2025-12-04,9,Gold,66091.96,66233.62,141.66,0.2143,-37.02,12128,78502,66000,12.68,13.18,0.907,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 10:00,2025-12-04,10,Gold,66026.29,66282.02,255.73,0.3873,114.07,11863,79404,66000,12.56,13.06,0.9384,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 11:00,2025-12-04,11,Gold,66037.87,66208.02,170.16,0.2577,-85.57,8208,80841,66000,12.39,12.89,0.9246,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 12:00,2025-12-04,12,Gold,65872.73,65992.06,119.34,0.1812,-50.82,6527,79371,66000,12.0,12.5,0.8815,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 13:00,2025-12-04,13,Gold,65903.41,65757.17,-146.25,-0.2219,-265.59,12204,79659,66000,12.73,13.23,0.8644,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 14:00,2025-12-04,14,Gold,65858.65,66088.67,230.02,0.3493,376.27,5724,80419,66000,12.84,13.34,0.9126,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 15:00,2025-12-04,15,Gold,66087.06,66231.41,144.35,0.2184,-85.67,1385,81077,66000,12.48,12.98,0.9328,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 16:00,2025-12-04,16,Gold,65830.07,66033.69,203.63,0.3093,59.28,4229,80546,66000,12.53,13.03,0.8976,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 17:00,2025-12-04,17,Gold,65929.26,66060.79,131.54,0.1995,-72.09,12796,79353,66000,12.83,13.33,0.9404,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 18:00,2025-12-04,18,Gold,66000.36,65988.33,-12.03,-0.0182,-143.57,1330,79511,66000,12.7,13.2,0.944,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 19:00,2025-12-04,19,Gold,65951.52,66049.04,97.52,0.1479,109.55,1701,78670,66000,12.69,13.19,0.9321,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 20:00,2025-12-04,20,Gold,65784.92,65931.98,147.06,0.2235,49.54,1956,81000,66000,12.59,13.09,0.9043,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 21:00,2025-12-04,21,Gold,65788.85,65908.96,120.11,0.1826,-26.95,12504,79483,66000,12.91,13.41,0.9121,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 22:00,2025-12-04,22,Gold,65989.18,66146.06,156.87,0.2377,36.76,8317,79607,66000,12.34,12.84,0.9034,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-04 23:00,2025-12-04,23,Gold,66397.0,66441.7,44.7,0.0673,-112.17,4983,79146,66500,12.48,12.98,0.9031,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 09:00,2025-12-05,9,Gold,66424.85,66534.02,109.17,0.1643,64.47,11848,80070,66500,12.77,13.27,0.8749,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 10:00,2025-12-05,10,Gold,66463.16,66469.53,6.37,0.0096,-102.8,5709,80115,66500,12.55,13.05,0.929,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 11:00,2025-12-05,11,Gold,66596.53,66677.11,80.58,0.121,74.21,6281,78208,66500,12.8,13.3,0.9109,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 12:00,2025-12-05,12,Gold,66421.26,66425.88,4.62,0.007,-75.96,3249,79188,66500,12.58,13.08,0.8926,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 13:00,2025-12-05,13,Gold,66608.11,66812.09,203.98,0.3062,199.36,6135,79495,66500,12.62,13.12,0.9087,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 14:00,2025-12-05,14,Gold,66537.95,66714.71,176.77,0.2657,-27.21,8711,79980,66500,12.53,13.03,0.914,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 15:00,2025-12-05,15,Gold,66791.19,66709.42,-81.77,-0.1224,-258.54,10579,78391,67000,12.5,13.0,0.9128,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 16:00,2025-12-05,16,Gold,66762.35,66885.16,122.82,0.184,204.59,12703,79686,67000,12.53,13.03,0.8889,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 17:00,2025-12-05,17,Gold,66684.19,66804.32,120.13,0.1801,-2.69,3220,79074,66500,12.28,12.78,0.8778,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 18:00,2025-12-05,18,Gold,66522.46,66704.66,182.2,0.2739,62.07,12558,78351,66500,12.88,13.38,0.9148,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 19:00,2025-12-05,19,Gold,66626.51,66724.9,98.39,0.1477,-83.81,14905,77739,66500,12.01,12.51,0.9322,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 20:00,2025-12-05,20,Gold,66657.25,66636.8,-20.45,-0.0307,-118.84,8400,78878,66500,12.53,13.03,0.9319,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 21:00,2025-12-05,21,Gold,66710.22,66656.35,-53.87,-0.0808,-33.42,10464,79294,66500,12.84,13.34,0.8893,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 22:00,2025-12-05,22,Gold,66583.13,66558.39,-24.74,-0.0372,29.13,6027,79231,66500,12.54,13.04,0.9073,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-05 23:00,2025-12-05,23,Gold,66408.91,66400.58,-8.32,-0.0125,16.42,4265,80444,66500,12.7,13.2,0.9056,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 09:00,2025-12-08,9,Gold,66227.65,66342.32,114.67,0.1731,122.99,12491,78334,66000,13.06,13.56,0.9423,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 10:00,2025-12-08,10,Gold,66180.92,66307.04,126.12,0.1906,11.45,6320,80286,66000,12.29,12.79,0.8976,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 11:00,2025-12-08,11,Gold,66305.09,66291.0,-14.09,-0.0212,-140.21,2322,78987,66500,12.58,13.08,0.959,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 12:00,2025-12-08,12,Gold,66450.28,66741.59,291.31,0.4384,305.4,11770,78929,66500,12.53,13.03,0.8995,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 13:00,2025-12-08,13,Gold,66472.58,66629.53,156.95,0.2361,-134.36,13905,80637,66500,12.37,12.87,0.9252,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 14:00,2025-12-08,14,Gold,66091.78,66049.29,-42.49,-0.0643,-199.44,3999,79131,66000,12.77,13.27,0.8968,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 15:00,2025-12-08,15,Gold,66167.87,66279.57,111.7,0.1688,154.19,1835,77696,66000,12.56,13.06,0.9093,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 16:00,2025-12-08,16,Gold,66066.6,66209.49,142.9,0.2163,31.2,3844,77827,66000,12.74,13.24,0.9044,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 17:00,2025-12-08,17,Gold,66056.51,66266.58,210.07,0.318,67.17,2067,79609,66000,12.1,12.6,0.8853,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 18:00,2025-12-08,18,Gold,66216.09,66395.05,178.96,0.2703,-31.11,12299,80026,66000,13.03,13.53,0.9423,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 19:00,2025-12-08,19,Gold,66173.03,66136.24,-36.79,-0.0556,-215.75,1965,79610,66000,12.43,12.93,0.8852,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 20:00,2025-12-08,20,Gold,66220.21,66226.82,6.61,0.01,43.4,10173,78787,66000,12.6,13.1,0.8607,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 21:00,2025-12-08,21,Gold,66077.97,66314.72,236.75,0.3583,230.14,4058,79544,66000,11.83,12.33,0.8788,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 22:00,2025-12-08,22,Gold,66068.1,66111.22,43.12,0.0653,-193.63,8621,79324,66000,12.25,12.75,0.9074,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-08 23:00,2025-12-08,23,Gold,66296.01,66278.92,-17.09,-0.0258,-60.21,959,80281,66500,12.88,13.38,0.9346,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 09:00,2025-12-09,9,Gold,66631.46,66702.98,71.52,0.1073,88.61,3339,79329,66500,13.12,13.62,0.8877,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 10:00,2025-12-09,10,Gold,66619.36,66767.87,148.51,0.2229,76.99,12101,78898,66500,12.52,13.02,0.9217,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 11:00,2025-12-09,11,Gold,66902.93,66958.02,55.09,0.0823,-93.42,12284,80167,67000,12.73,13.23,0.8868,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 12:00,2025-12-09,12,Gold,66708.56,66752.49,43.93,0.0659,-11.16,9961,80924,66500,12.37,12.87,0.9448,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 13:00,2025-12-09,13,Gold,66937.64,67063.85,126.21,0.1885,82.28,10275,79474,67000,12.14,12.64,0.9332,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 14:00,2025-12-09,14,Gold,66848.0,66882.23,34.23,0.0512,-91.98,2353,80106,67000,13.1,13.6,0.9192,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 15:00,2025-12-09,15,Gold,67015.41,66861.39,-154.03,-0.2298,-188.26,12797,79048,67000,12.99,13.49,0.9276,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 16:00,2025-12-09,16,Gold,66995.89,67088.25,92.37,0.1379,246.4,13098,77902,67000,12.46,12.96,0.9333,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 17:00,2025-12-09,17,Gold,67031.41,67279.73,248.32,0.3705,155.95,3599,80635,67000,12.03,12.53,0.9302,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 18:00,2025-12-09,18,Gold,67065.62,67038.3,-27.32,-0.0407,-275.64,12936,78949,67000,12.91,13.41,0.9152,INR/10g,Dhan API v2 (Client 1112620458)
2025-12-09 19:00,2025-12-09,19,Gold,67255.92,67314.5,58.57,0.0871,85.89,10268,80101,67500,12.82,13.32,0.9346,INR/10g,Dhan API v2 (Client 1112620458)
