Timestamp,Date,Hour,Gold_Spot_LTP,Gold_Futures_LTP,Futures_Basis,Basis_Yield_Pct,ATM_Strike,ATM_Call_IV_Pct,ATM_Put_IV_Pct,Total_Call_OI,Total_Put_OI,Put_Call_Ratio_PCR,Dhan_Source,Basis_Diff_d1,Spot_Return_Log,Futures_Return_Log
2025-10-14 11:00,2025-10-14,11,62806.69,62953.75,147.06,0.2342,63000,13.04,13.44,43095,37813,0.8774,Dhan API v2 (Client 1112620458),-69.06,-0.002421965586291819,-0.0035100646636010424
2025-10-14 12:00,2025-10-14,12,62897.34,63096.54,199.19,0.3167,63000,13.14,13.54,43590,39183,0.8989,Dhan API v2 (Client 1112620458),52.129999999999995,0.0014422770012050279,0.002265604642053276
2025-10-14 13:00,2025-10-14,13,62984.85,63215.65,230.8,0.3664,63000,13.22,13.62,45380,39019,0.8598,Dhan API v2 (Client 1112620458),31.610000000000014,0.0013903478180186113,0.0018859626344021052
2025-10-14 14:00,2025-10-14,14,62942.97,63159.12,216.15,0.3434,63000,12.64,13.04,45741,40612,0.8879,Dhan API v2 (Client 1112620458),-14.650000000000006,-0.0006651429611679305,-0.0008946406592151845
2025-10-14 15:00,2025-10-14,15,62992.23,63100.33,108.1,0.1716,63000,13.07,13.47,43820,40298,0.9196,Dhan API v2 (Client 1112620458),-108.05000000000001,0.0007823071311641172,-0.000931257094004323
2025-10-14 16:00,2025-10-14,16,62815.52,62960.91,145.39,0.2315,63000,13.39,13.79,44720,38323,0.857,Dhan API v2 (Client 1112620458),37.28999999999999,-0.0028092087524207443,-0.0022119417014270226
2025-10-14 17:00,2025-10-14,17,62950.33,63091.94,141.61,0.225,63000,13.15,13.55,45686,38926,0.852,Dhan API v2 (Client 1112620458),-3.7799999999999727,0.00214382603277663,0.0020789700065311223
2025-10-14 18:00,2025-10-14,18,62926.34,63105.43,179.1,0.2846,63000,12.69,13.09,45364,39591,0.8727,Dhan API v2 (Client 1112620458),37.48999999999998,-0.0003811667450435152,0.00021379209489680306
2025-10-14 19:00,2025-10-14,19,62853.98,63041.76,187.79,0.2988,63000,13.56,13.96,44237,39584,0.8948,Dhan API v2 (Client 1112620458),8.689999999999998,-0.0011505775781568417,-0.0010094557858426612
2025-10-14 20:00,2025-10-14,20,63006.8,63126.33,119.53,0.1897,63000,13.34,13.74,44163,38823,0.8791,Dhan API v2 (Client 1112620458),-68.25999999999999,0.0024283986655699863,0.001340592738872104
2025-10-14 21:00,2025-10-14,21,62908.33,63068.41,160.09,0.2545,63000,13.9,14.3,42408,39064,0.9211,Dhan API v2 (Client 1112620458),40.56,-0.001564069704317106,-0.000917946406753245
2025-10-14 22:00,2025-10-14,22,62709.38,62775.02,65.64,0.1047,62500,13.18,13.58,44670,37474,0.8389,Dhan API v2 (Client 1112620458),-94.45,-0.0031675496447896023,-0.004662786631980609
2025-10-14 23:00,2025-10-14,23,62489.98,62710.86,220.88,0.3535,62500,12.94,13.34,46036,39557,0.8593,Dhan API v2 (Client 1112620458),155.24,-0.003504813835906617,-0.0010225852596477125
2025-10-15 09:00,2025-10-15,9,62578.76,62700.74,121.99,0.1949,62500,12.86,13.26,43089,38898,0.9027,Dhan API v2 (Client 1112620458),-98.89,0.0014196995174291516,-0.0001613885800342274
2025-10-15 10:00,2025-10-15,10,62399.04,62546.18,147.14,0.2358,62500,12.55,12.95,45616,41443,0.9085,Dhan API v2 (Client 1112620458),25.14999999999999,-0.002876032765506409,-0.0024680858971670716
2025-10-15 11:00,2025-10-15,11,62651.37,62782.64,131.28,0.2095,62500,13.18,13.58,45399,40997,0.903,Dhan API v2 (Client 1112620458),-15.859999999999985,0.004035657979290619,0.0037734382335390393
2025-10-15 12:00,2025-10-15,12,62357.53,62553.63,196.1,0.3145,62500,13.44,13.84,43924,40189,0.915,Dhan API v2 (Client 1112620458),64.82,-0.004701113939354684,-0.0036543333362768493
2025-10-15 13:00,2025-10-15,13,62601.37,62618.78,17.41,0.0278,62500,12.89,13.29,46120,39947,0.8662,Dhan API v2 (Client 1112620458),-178.69,0.0039027281690167115,0.00104096431287104
2025-10-15 14:00,2025-10-15,14,62633.95,62778.37,144.42,0.2306,62500,13.42,13.82,45880,40835,0.89,Dhan API v2 (Client 1112620458),127.00999999999999,0.0005203005148217699,0.0025453542789932726
2025-10-15 15:00,2025-10-15,15,62622.65,62763.03,140.38,0.2242,62500,12.86,13.26,44441,40842,0.919,Dhan API v2 (Client 1112620458),-4.039999999999992,-0.0001804296145770934,-0.0002443815359125523
2025-10-15 16:00,2025-10-15,16,62547.48,62672.03,124.56,0.1991,62500,12.99,13.39,44670,39086,0.875,Dhan API v2 (Client 1112620458),-15.819999999999993,-0.0012010854192876508,-0.0014509502521047324
2025-10-15 17:00,2025-10-15,17,62606.84,62829.62,222.79,0.3559,62500,13.4,13.8,45715,39242,0.8584,Dhan API v2 (Client 1112620458),98.22999999999999,0.0009485889812044235,0.002511362724328947
2025-10-15 18:00,2025-10-15,18,62603.96,62709.13,105.17,0.168,62500,12.85,13.25,44730,40111,0.8967,Dhan API v2 (Client 1112620458),-117.61999999999999,-4.600242152363876e-05,-0.0019195672570866407
2025-10-15 19:00,2025-10-15,19,62763.93,62944.13,180.2,0.2871,63000,12.99,13.39,44793,38949,0.8695,Dhan API v2 (Client 1112620458),75.02999999999999,0.002552010515938008,0.0037404564591572154
2025-10-15 20:00,2025-10-15,20,62782.75,62944.3,161.55,0.2573,63000,13.02,13.42,43213,39618,0.9168,Dhan API v2 (Client 1112620458),-18.649999999999977,0.0002998088064281035,2.7008041971754437e-06
2025-10-15 21:00,2025-10-15,21,62806.74,63009.08,202.34,0.3222,63000,13.31,13.71,44229,38236,0.8645,Dhan API v2 (Client 1112620458),40.78999999999999,0.0003820383424084639,0.001028634653740923
2025-10-15 22:00,2025-10-15,22,62757.25,62872.69,115.43,0.1839,63000,13.0,13.4,45168,38712,0.8571,Dhan API v2 (Client 1112620458),-86.91,-0.0007882833695020963,-0.0021669548079987777
2025-10-15 23:00,2025-10-15,23,62751.61,62864.07,112.46,0.1792,63000,12.49,12.89,46890,38685,0.825,Dhan API v2 (Client 1112620458),-2.970000000000013,-8.987413325023397e-05,-0.0001371118519912784
2025-10-16 09:00,2025-10-16,9,62798.1,62981.77,183.67,0.2925,63000,12.67,13.07,43145,40826,0.9463,Dhan API v2 (Client 1112620458),71.21,0.0007405831861326817,0.0018705431076408985
2025-10-16 10:00,2025-10-16,10,62556.51,62709.48,152.96,0.2445,62500,12.88,13.28,44280,39496,0.892,Dhan API v2 (Client 1112620458),-30.70999999999998,-0.0038545100034763635,-0.004332687055880413
2025-10-16 11:00,2025-10-16,11,62367.24,62431.14,63.9,0.1025,62500,12.43,12.83,44310,39426,0.8898,Dhan API v2 (Client 1112620458),-89.06,-0.0030301707212938567,-0.00444844302349523
2025-10-16 12:00,2025-10-16,12,62475.37,62584.75,109.38,0.1751,62500,12.66,13.06,44961,40757,0.9065,Dhan API v2 (Client 1112620458),45.48,0.0017322615577981537,0.0024574488459805366
2025-10-16 13:00,2025-10-16,13,62502.17,62653.26,151.1,0.2417,62500,13.45,13.85,43138,38818,0.8999,Dhan API v2 (Client 1112620458),41.72,0.0004288770672040698,0.0010940768994007755
2025-10-16 14:00,2025-10-16,14,62478.47,62649.83,171.36,0.2743,62500,12.74,13.14,42538,40442,0.9507,Dhan API v2 (Client 1112620458),20.26000000000002,-0.0003792587441395767,-5.474725325349539e-05
2025-10-16 15:00,2025-10-16,15,62483.57,62586.68,103.1,0.165,62500,12.92,13.32,42970,38965,0.9068,Dhan API v2 (Client 1112620458),-68.26000000000002,8.162478786033489e-05,-0.0010084919382098434
2025-10-16 16:00,2025-10-16,16,62535.53,62538.17,2.64,0.0042,62500,13.31,13.71,43380,39155,0.9026,Dhan API v2 (Client 1112620458),-100.46,0.0008312330354609543,-0.0007753855837666634
2025-10-16 17:00,2025-10-16,17,62461.2,62618.37,157.17,0.2516,62500,13.09,13.49,43945,39291,0.8941,Dhan API v2 (Client 1112620458),154.53,-0.0011893112525633853,0.0012815952083258253
2025-10-16 18:00,2025-10-16,18,62353.08,62431.55,78.48,0.1259,62500,12.58,12.98,44974,40034,0.8902,Dhan API v2 (Client 1112620458),-78.68999999999998,-0.0017324945037362482,-0.0029879289645240448
2025-10-16 19:00,2025-10-16,19,62383.37,62426.04,42.67,0.0684,62500,13.41,13.81,43715,39928,0.9134,Dhan API v2 (Client 1112620458),-35.81,0.00048566398346849837,-8.826055354127504e-05
2025-10-16 20:00,2025-10-16,20,62247.02,62252.72,5.71,0.0092,62000,12.94,13.34,44604,39075,0.876,Dhan API v2 (Client 1112620458),-36.96,-0.0021880707329842153,-0.0027802668497063365
2025-10-16 21:00,2025-10-16,21,62307.39,62477.31,169.92,0.2727,62500,13.13,13.53,43215,41774,0.9667,Dhan API v2 (Client 1112620458),164.20999999999998,0.0009693756283279953,0.0036012216580374456
2025-10-16 22:00,2025-10-16,22,62068.76,62207.33,138.57,0.2233,62000,12.63,13.03,44808,38797,0.8658,Dhan API v2 (Client 1112620458),-31.349999999999994,-0.00383723556013571,-0.004330612366338471
2025-10-16 23:00,2025-10-16,23,62216.86,62339.8,122.94,0.1976,62000,13.19,13.59,44809,39160,0.8739,Dhan API v2 (Client 1112620458),-15.629999999999995,0.002383221326772045,0.002127227659975972
2025-10-17 09:00,2025-10-17,9,62286.32,62470.96,184.64,0.2964,62500,13.41,13.81,43822,38843,0.8864,Dhan API v2 (Client 1112620458),61.69999999999999,0.0011157949091167296,0.0021017426427221153
2025-10-17 10:00,2025-10-17,10,62325.12,62476.01,150.89,0.2421,62500,13.42,13.82,44646,39357,0.8815,Dhan API v2 (Client 1112620458),-33.75,0.0006227357817856216,8.083429318439528e-05
2025-10-17 11:00,2025-10-17,11,62467.23,62662.45,195.22,0.3125,62500,12.86,13.26,45731,40272,0.8806,Dhan API v2 (Client 1112620458),44.33000000000001,0.0022775444396945232,0.0029797416069836657
2025-10-17 12:00,2025-10-17,12,62707.07,62767.35,60.28,0.0961,62500,13.42,13.82,43380,38219,0.881,Dhan API v2 (Client 1112620458),-134.94,0.0038321012141331323,0.0016726491544591937
2025-10-17 13:00,2025-10-17,13,62854.58,62976.27,121.69,0.1936,63000,12.89,13.29,45383,39295,0.8659,Dhan API v2 (Client 1112620458),61.41,0.0023496038457988533,0.003322954949789292
2025-10-17 14:00,2025-10-17,14,62594.14,62644.12,49.98,0.0799,62500,12.94,13.34,44404,40016,0.9012,Dhan API v2 (Client 1112620458),-71.71000000000001,-0.004152140797788917,-0.0052881665793176325
2025-10-17 15:00,2025-10-17,15,62414.5,62526.56,112.06,0.1795,62500,12.69,13.09,43514,39678,0.9118,Dhan API v2 (Client 1112620458),62.080000000000005,-0.002874043324590403,-0.001878395716412129
2025-10-17 16:00,2025-10-17,16,62328.24,62439.27,111.03,0.1781,62500,13.06,13.46,44782,38862,0.8678,Dhan API v2 (Client 1112620458),-1.0300000000000011,-0.0013830065581252882,-0.0013970221171142327
2025-10-17 17:00,2025-10-17,17,62334.42,62484.84,150.42,0.2413,62500,13.37,13.77,43986,39595,0.9002,Dhan API v2 (Client 1112620458),39.389999999999986,9.914757161588739e-05,0.0007295629646062451
2025-10-17 18:00,2025-10-17,18,62410.42,62534.85,124.43,0.1994,62500,12.97,13.37,44681,38873,0.87,Dhan API v2 (Client 1112620458),-25.98999999999998,0.0012184874244614008,0.0008000340213207835
2025-10-17 19:00,2025-10-17,19,62309.84,62460.07,150.23,0.2411,62500,13.4,13.8,46017,38713,0.8413,Dhan API v2 (Client 1112620458),25.799999999999983,-0.0016128898673599679,-0.0011965287696771298
2025-10-17 20:00,2025-10-17,20,62338.83,62492.72,153.89,0.2469,62500,13.26,13.66,45104,37743,0.8368,Dhan API v2 (Client 1112620458),3.6599999999999966,0.0004651473701677844,0.0005225973864693145
2025-10-17 21:00,2025-10-17,21,62234.16,62453.16,219.0,0.3519,62000,12.41,12.81,44908,40268,0.8967,Dhan API v2 (Client 1112620458),65.11000000000001,-0.00168046098326613,-0.000633234186222964
2025-10-17 22:00,2025-10-17,22,62150.03,62257.71,107.68,0.1733,62000,12.96,13.36,44320,39534,0.892,Dhan API v2 (Client 1112620458),-111.32,-0.0013527444738627992,-0.00313445267475565
2025-10-17 23:00,2025-10-17,23,61953.74,62032.87,79.13,0.1277,62000,13.29,13.69,45217,39826,0.8808,Dhan API v2 (Client 1112620458),-28.55000000000001,-0.0031633231397112382,-0.0036179772474866922
2025-10-20 09:00,2025-10-20,9,61826.09,61947.36,121.27,0.1962,62000,12.7,13.1,44469,41861,0.9414,Dhan API v2 (Client 1112620458),42.14,-0.0020625338595525733,-0.0013794136945683988
2025-10-20 10:00,2025-10-20,10,61638.53,61712.3,73.76,0.1197,61500,12.38,12.78,45113,40262,0.8925,Dhan API v2 (Client 1112620458),-47.50999999999999,-0.0030382816434855187,-0.0038017294097851817
2025-10-20 11:00,2025-10-20,11,61504.16,61680.47,176.31,0.2867,61500,13.33,13.73,42573,38967,0.9153,Dhan API v2 (Client 1112620458),102.55,-0.0021823472157329604,-0.0005159135451133778
2025-10-20 12:00,2025-10-20,12,61654.35,61751.5,97.15,0.1576,61500,13.26,13.66,44961,39054,0.8686,Dhan API v2 (Client 1112620458),-79.16,0.002438971930587286,0.0011509175109267744
2025-10-20 13:00,2025-10-20,13,61523.65,61607.86,84.21,0.1369,61500,13.72,14.12,45357,39351,0.8676,Dhan API v2 (Client 1112620458),-12.940000000000012,-0.0021221329953409196,-0.0023288069088120977
2025-10-20 14:00,2025-10-20,14,61896.0,61985.11,89.11,0.144,62000,12.73,13.13,45846,38898,0.8484,Dhan API v2 (Client 1112620458),4.900000000000006,0.006033903510648031,0.006104735109213166
2025-10-20 15:00,2025-10-20,15,61968.03,62110.81,142.78,0.2304,62000,13.17,13.57,42998,40233,0.9357,Dhan API v2 (Client 1112620458),53.67,0.0011630496459620332,0.0020258529529453284
2025-10-20 16:00,2025-10-20,16,61996.58,62099.99,103.4,0.1668,62000,12.83,13.23,44024,39995,0.9085,Dhan API v2 (Client 1112620458),-39.379999999999995,0.00046061534021291095,-0.0001742199555501145
2025-10-20 17:00,2025-10-20,17,61877.98,61959.4,81.42,0.1316,62000,13.09,13.49,43729,39420,0.9015,Dhan API v2 (Client 1112620458),-21.980000000000004,-0.0019148408880464984,-0.0022664960739255946
2025-10-20 18:00,2025-10-20,18,61979.2,62164.61,185.41,0.2992,62000,12.48,12.88,44983,37889,0.8423,Dhan API v2 (Client 1112620458),103.99,0.0016344635415386222,0.003306534923684268
2025-10-20 19:00,2025-10-20,19,61900.47,61972.28,71.8,0.116,62000,12.83,13.23,44906,40891,0.9106,Dhan API v2 (Client 1112620458),-113.61,-0.0012710723333348994,-0.003098678465248028
2025-10-20 20:00,2025-10-20,20,61920.13,62032.1,111.97,0.1808,62000,13.23,13.63,45448,37105,0.8164,Dhan API v2 (Client 1112620458),40.17,0.0003175562089854367,0.000964804705128941
2025-10-20 21:00,2025-10-20,21,62284.63,62425.0,140.37,0.2254,62500,12.62,13.02,43609,39065,0.8958,Dhan API v2 (Client 1112620458),28.400000000000006,0.005869357122843866,0.0063138431673728235
2025-10-20 22:00,2025-10-20,22,62273.48,62311.07,37.59,0.0604,62500,13.16,13.56,44076,39614,0.8988,Dhan API v2 (Client 1112620458),-102.78,-0.00017903290327403454,-0.001826737553647817
2025-10-20 23:00,2025-10-20,23,62439.14,62572.05,132.9,0.2129,62500,13.34,13.74,44590,38335,0.8597,Dhan API v2 (Client 1112620458),95.31,0.002656669348045426,0.004179594166476619
2025-10-21 09:00,2025-10-21,9,62341.72,62394.24,52.52,0.0842,62500,13.16,13.56,44206,37992,0.8594,Dhan API v2 (Client 1112620458),-80.38,-0.0015614577394913454,-0.002845729356208082
2025-10-21 10:00,2025-10-21,10,62339.23,62476.25,137.02,0.2198,62500,12.99,13.39,43679,39992,0.9156,Dhan API v2 (Client 1112620458),84.5,-3.994194783274452e-05,0.0013135211016024329
2025-10-21 11:00,2025-10-21,11,62593.6,62650.68,57.08,0.0912,62500,12.76,13.16,44780,40117,0.8959,Dhan API v2 (Client 1112620458),-79.94000000000001,0.004072113815066558,0.002788050709632728
2025-10-21 12:00,2025-10-21,12,62506.78,62638.22,131.44,0.2103,62500,13.23,13.63,45756,37854,0.8273,Dhan API v2 (Client 1112620458),74.36,-0.0013880055990025397,-0.00019890030227820432
2025-10-21 13:00,2025-10-21,13,62767.78,62918.23,150.44,0.2397,63000,13.17,13.57,43622,40104,0.9194,Dhan API v2 (Client 1112620458),19.0,0.004166853631542011,0.004460311903031311
2025-10-21 14:00,2025-10-21,14,62871.52,63011.13,139.61,0.2221,63000,12.67,13.07,45479,39192,0.8618,Dhan API v2 (Client 1112620458),-10.829999999999984,0.00165139448525764,0.001475430620036633
2025-10-21 15:00,2025-10-21,15,62793.54,62905.57,112.03,0.1784,63000,12.53,12.93,43715,38595,0.8829,Dhan API v2 (Client 1112620458),-27.580000000000013,-0.0012410770346065192,-0.0016766644095547178
2025-10-21 16:00,2025-10-21,16,62886.53,62977.0,90.46,0.1439,63000,13.21,13.61,43739,39247,0.8973,Dhan API v2 (Client 1112620458),-21.570000000000007,0.0014797893885472035,0.001134867323830946
2025-10-21 17:00,2025-10-21,17,63028.46,63103.62,75.16,0.1192,63000,13.1,13.5,45059,41447,0.9198,Dhan API v2 (Client 1112620458),-15.299999999999997,0.002254379087192504,0.002008556788005933
2025-10-21 18:00,2025-10-21,18,63120.28,63287.72,167.44,0.2653,63000,13.18,13.58,45870,39316,0.8571,Dhan API v2 (Client 1112620458),92.28,0.0014557421059500086,0.0029131763331022853
2025-10-21 19:00,2025-10-21,19,62897.49,62966.9,69.41,0.1104,63000,13.15,13.55,42885,37884,0.8834,Dhan API v2 (Client 1112620458),-98.03,-0.003535854223017054,-0.005082121993005728
2025-10-21 20:00,2025-10-21,20,62795.93,62849.98,54.06,0.0861,63000,12.84,13.24,45540,38684,0.8495,Dhan API v2 (Client 1112620458),-15.349999999999994,-0.0016159958429255994,-0.0018585746786339286
2025-10-21 21:00,2025-10-21,21,62763.04,62893.65,130.62,0.2081,63000,12.45,12.85,44349,38976,0.8788,Dhan API v2 (Client 1112620458),76.56,-0.0005238972691827826,0.0006945878969091268
2025-10-21 22:00,2025-10-21,22,62754.89,62819.73,64.83,0.1033,63000,12.58,12.98,43470,39864,0.917,Dhan API v2 (Client 1112620458),-65.79,-0.00012986192508890326,-0.0011760086081409327
2025-10-21 23:00,2025-10-21,23,62846.15,62904.2,58.05,0.0924,63000,13.05,13.45,45620,39377,0.8632,Dhan API v2 (Client 1112620458),-6.780000000000001,0.0014531729364595236,0.001343738025212815
2025-10-22 09:00,2025-10-22,9,62874.08,62898.76,24.68,0.0392,63000,13.36,13.76,43897,39337,0.8961,Dhan API v2 (Client 1112620458),-33.37,0.000444319907137114,-8.648445161263396e-05
2025-10-22 10:00,2025-10-22,10,62685.68,62753.32,67.64,0.1079,62500,12.63,13.03,44446,38724,0.8713,Dhan API v2 (Client 1112620458),42.96,-0.00300096370669678,-0.0023149647017657315
2025-10-22 11:00,2025-10-22,11,62742.47,62828.19,85.73,0.1366,62500,12.89,13.29,44402,39534,0.8904,Dhan API v2 (Client 1112620458),18.090000000000003,0.0009055384119225351,0.0011923731267522442
2025-10-22 12:00,2025-10-22,12,62832.26,62932.77,100.52,0.16,63000,12.93,13.33,43543,39330,0.9032,Dhan API v2 (Client 1112620458),14.789999999999992,0.0014300650346186217,0.0016631556264599112
2025-10-22 13:00,2025-10-22,13,62914.9,63047.41,132.5,0.2106,63000,13.05,13.45,44811,39141,0.8735,Dhan API v2 (Client 1112620458),31.980000000000004,0.0013143837506532918,0.0018199693260214644
2025-10-22 14:00,2025-10-22,14,63072.43,63186.06,113.63,0.1802,63000,13.21,13.61,44079,38819,0.8807,Dhan API v2 (Client 1112620458),-18.870000000000005,0.0025007289557574808,0.002196724145438367
2025-10-22 15:00,2025-10-22,15,63194.83,63276.33,81.51,0.129,63000,12.41,12.81,45895,39906,0.8695,Dhan API v2 (Client 1112620458),-32.11999999999999,0.0019387454568828844,0.00142761836671923
2025-10-22 16:00,2025-10-22,16,63263.45,63344.73,81.27,0.1285,63500,12.88,13.28,42981,37154,0.8644,Dhan API v2 (Client 1112620458),-0.2400000000000091,0.0010852592133154815,0.0010803891019914857
2025-10-22 17:00,2025-10-22,17,63255.86,63369.0,113.14,0.1789,63500,12.79,13.19,44641,37073,0.8305,Dhan API v2 (Client 1112620458),31.870000000000005,-0.00011998168515248153,0.0003830682010033115
2025-10-22 18:00,2025-10-22,18,63019.57,63166.68,147.11,0.2334,63000,13.0,13.4,43175,41069,0.9512,Dhan API v2 (Client 1112620458),33.97000000000001,-0.003742458462262732,-0.0031978359370725684
2025-10-22 19:00,2025-10-22,19,63083.76,63179.38,95.62,0.1516,63000,13.17,13.57,44040,37068,0.8417,Dhan API v2 (Client 1112620458),-51.49000000000001,0.001018054091737497,0.00020103515761071833
2025-10-22 20:00,2025-10-22,20,63116.11,63184.98,68.87,0.1091,63000,12.79,13.19,44519,41439,0.9308,Dhan API v2 (Client 1112620458),-26.75,0.0005126788277749483,8.863258601721213e-05
2025-10-22 21:00,2025-10-22,21,63157.66,63203.02,45.36,0.0718,63000,12.95,13.35,42709,39970,0.9359,Dhan API v2 (Client 1112620458),-23.510000000000005,0.0006580939414355669,0.0002854701415095917
2025-10-22 22:00,2025-10-22,22,62976.81,63001.56,24.75,0.0393,63000,12.97,13.37,42966,39484,0.919,Dhan API v2 (Client 1112620458),-20.61,-0.0028675765463219705,-0.0031925968315569264
2025-10-22 23:00,2025-10-22,23,62824.47,62944.02,119.55,0.1903,63000,12.99,13.39,43401,39599,0.9124,Dhan API v2 (Client 1112620458),94.8,-0.0024219161277976298,-0.0009137280403699322
2025-10-23 09:00,2025-10-23,9,62977.82,63082.38,104.56,0.166,63000,13.03,13.43,44426,38562,0.868,Dhan API v2 (Client 1112620458),-14.989999999999995,0.0024379536486094366,0.0021957313005653845
2025-10-23 10:00,2025-10-23,10,62974.65,63079.18,104.53,0.166,63000,12.7,13.1,45699,39094,0.8555,Dhan API v2 (Client 1112620458),-0.030000000000001137,-5.0336448355281505e-05,-5.072860545851654e-05
2025-10-23 11:00,2025-10-23,11,63074.96,63147.84,72.89,0.1156,63000,12.96,13.36,44941,38420,0.8549,Dhan API v2 (Client 1112620458),-31.64,0.0015915958990326828,0.0010878812915251501
2025-10-23 12:00,2025-10-23,12,63081.53,63223.53,142.0,0.2251,63000,13.58,13.98,44191,40632,0.9195,Dhan API v2 (Client 1112620458),69.11,0.00010415635384042332,0.0011978980531903716
2025-10-23 13:00,2025-10-23,13,63088.31,63145.22,56.91,0.0902,63000,13.03,13.43,44435,37845,0.8517,Dhan API v2 (Client 1112620458),-85.09,0.0001074741793534173,-0.00123938885245245
2025-10-23 14:00,2025-10-23,14,63225.76,63347.61,121.85,0.1927,63000,12.71,13.11,46030,37871,0.8227,Dhan API v2 (Client 1112620458),64.94,0.002176322150830856,0.003200026004776646
2025-10-23 15:00,2025-10-23,15,63154.02,63231.05,77.03,0.122,63000,13.27,13.67,45331,37879,0.8356,Dhan API v2 (Client 1112620458),-44.81999999999999,-0.001135308317607553,-0.001841701167421661
2025-10-23 16:00,2025-10-23,16,63170.35,63221.77,51.42,0.0814,63000,12.68,13.08,42457,40309,0.9494,Dhan API v2 (Client 1112620458),-25.61,0.00025854077231457495,-0.00014677410937302682
2025-10-23 17:00,2025-10-23,17,63106.4,63211.78,105.38,0.167,63000,13.0,13.4,43910,39204,0.8928,Dhan API v2 (Client 1112620458),53.959999999999994,-0.0010128547886605332,-0.00015802767573624976
2025-10-23 18:00,2025-10-23,18,63046.5,63143.57,97.07,0.154,63000,13.25,13.65,45098,38944,0.8635,Dhan API v2 (Client 1112620458),-8.310000000000002,-0.0009496413400178483,-0.001079653637551914
2025-10-23 19:00,2025-10-23,19,63004.63,63099.28,94.65,0.1502,63000,12.97,13.37,44536,38692,0.8688,Dhan API v2 (Client 1112620458),-2.4199999999999875,-0.0006643336166831659,-0.000701663528937857
2025-10-23 20:00,2025-10-23,20,63039.01,63121.3,82.29,0.1305,63000,13.3,13.7,41962,39359,0.938,Dhan API v2 (Client 1112620458),-12.36,0.0005455253569728313,0.000348912993798578
2025-10-23 21:00,2025-10-23,21,62972.83,63049.67,76.84,0.122,63000,13.08,13.48,43560,36963,0.8486,Dhan API v2 (Client 1112620458),-5.450000000000003,-0.0010503775849102226,-0.001135443560363214
2025-10-23 22:00,2025-10-23,22,63155.67,63341.92,186.25,0.2949,63000,13.16,13.56,44172,41094,0.9303,Dhan API v2 (Client 1112620458),109.41,0.002899267462558086,0.004624524793834794
2025-10-23 23:00,2025-10-23,23,63029.65,63161.56,131.91,0.2093,63000,12.83,13.23,46341,40847,0.8814,Dhan API v2 (Client 1112620458),-54.34,-0.001997380390946546,-0.002851464990634156
2025-10-24 09:00,2025-10-24,9,63005.33,63105.22,99.88,0.1585,63000,12.97,13.37,44079,40432,0.9173,Dhan API v2 (Client 1112620458),-32.03,-0.0003859246108000036,-0.0008923963015288194
2025-10-24 10:00,2025-10-24,10,62944.78,63017.1,72.32,0.1149,63000,13.15,13.55,45039,39714,0.8818,Dhan API v2 (Client 1112620458),-27.560000000000002,-0.0009614918901572622,-0.0013973738246964018
2025-10-24 11:00,2025-10-24,11,63155.03,63267.87,112.84,0.1787,63000,13.26,13.66,44594,38576,0.865,Dhan API v2 (Client 1112620458),40.52000000000001,0.003334663150265982,0.003971499215023044
2025-10-24 12:00,2025-10-24,12,63185.81,63276.67,90.86,0.1438,63000,13.31,13.71,44853,38803,0.8651,Dhan API v2 (Client 1112620458),-21.980000000000004,0.00048725337917510103,0.00013908146513763597
2025-10-24 13:00,2025-10-24,13,63336.97,63405.86,68.89,0.1088,63500,13.15,13.55,44201,40056,0.9062,Dhan API v2 (Client 1112620458),-21.97,0.0023894522697087694,0.0020395873809118115
2025-10-24 14:00,2025-10-24,14,63125.58,63179.41,53.82,0.0853,63000,13.29,13.69,45402,37989,0.8367,Dhan API v2 (Client 1112620458),-15.07,-0.003343127224356479,-0.0035778292618537932
2025-10-24 15:00,2025-10-24,15,63166.49,63230.38,63.89,0.1011,63000,12.63,13.03,45758,39559,0.8645,Dhan API v2 (Client 1112620458),10.07,0.0006478633445610171,0.0008064249258250555
2025-10-24 16:00,2025-10-24,16,63297.1,63222.1,-75.0,-0.1185,63500,13.51,13.91,43393,40355,0.93,Dhan API v2 (Client 1112620458),-138.89,0.0020655754978715635,-0.00013095828585996117
2025-10-24 17:00,2025-10-24,17,63311.47,63388.63,77.16,0.1219,63500,12.72,13.12,45248,40911,0.9042,Dhan API v2 (Client 1112620458),152.16,0.00022699885263222086,0.0026305842487737152
2025-10-24 18:00,2025-10-24,18,63467.79,63513.66,45.87,0.0723,63500,13.04,13.44,45421,40910,0.9007,Dhan API v2 (Client 1112620458),-31.29,0.002466019745162029,0.0019704930534505394
2025-10-24 19:00,2025-10-24,19,63395.59,63535.03,139.44,0.22,63500,13.02,13.42,46397,39253,0.846,Dhan API v2 (Client 1112620458),93.57,-0.0011382324480884165,0.0003364064627753294
2025-10-24 20:00,2025-10-24,20,63601.9,63670.76,68.86,0.1083,63500,12.81,13.21,44765,39012,0.8715,Dhan API v2 (Client 1112620458),-70.58,0.003249043449423894,0.0021340231684447986
2025-10-24 21:00,2025-10-24,21,63938.25,63953.1,14.85,0.0232,64000,13.53,13.93,43203,37530,0.8687,Dhan API v2 (Client 1112620458),-54.01,0.005274429734637209,0.004424571715823333
